"year","name","flow","sd","upp50","lwr50","upp80","lwr80","model"
2014,"Belgium",299322.760597803,30402.327280259,320659.381604403,281188.182693057,342418.284106295,265205.059140189,"Eurostat 10 percent"
2014,"Bulgaria",557088.542891233,52450.0815512147,594525.493286312,525179.083717212,629503.37274602,499275.108345903,"Eurostat 10 percent"
2014,"Croatia",260729.488702503,39251.3230030768,287786.793024904,238520.234929057,318934.264360578,221192.219245479,"Eurostat 10 percent"
2014,"Cyprus",80246.4162154097,15137.4554379038,91017.223499272,70755.5132008858,101335.833058914,63387.7713155409,"Eurostat 10 percent"
2014,"Czechia",249464.500326778,82756.9321803009,302303.341837976,213365.736217053,369743.45496262,189777.203553792,"Eurostat 10 percent"
2014,"Denmark",95033.6200069305,10392.7871952379,102506.981926869,88522.1052710356,109783.356350406,83152.694753912,"Eurostat 10 percent"
2014,"Estonia",76352.0229550918,7190.78785217725,81423.0480754194,71749.1041155163,86292.9008919947,67888.1043867734,"Eurostat 10 percent"
2014,"Finland",150931.623737765,14515.888419918,160613.718002404,141474.255695273,170616.981696404,133787.574125276,"Eurostat 10 percent"
2014,"France",835034.171926475,60306.3396503998,874357.582661668,795102.479193305,915407.051448022,763610.828664936,"Eurostat 10 percent"
2014,"Germany",1343328.16265039,88972.5508539329,1407732.98794633,1290607.71217646,1466530.73303432,1244150.76214601,"Eurostat 10 percent"
2014,"Greece",109562.988264202,9806.47046121717,116472.724927702,103486.852309453,123427.468796212,98518.1252653929,"Eurostat 10 percent"
2014,"Hungary",286313.604115799,35082.8073887854,309870.442103662,265277.803570203,335421.120408354,248090.195675753,"Eurostat 10 percent"
2014,"Ireland",267822.087015889,57999.3660451155,307450.025769979,233820.928279927,349679.917201412,208205.967017737,"Eurostat 10 percent"
2014,"Italy",813599.913289316,95042.9807890317,882887.611921909,757930.261951124,948566.531390564,713329.944770851,"Eurostat 10 percent"
2014,"Latvia",134237.950931306,18236.1126109587,146478.299670896,122475.900782668,159050.352383175,113435.979258512,"Eurostat 10 percent"
2014,"Lithuania",252689.065918282,33255.2898152893,276569.423230092,232662.295143706,300442.599103181,216160.679042818,"Eurostat 10 percent"
2014,"Luxembourg",47692.9587079931,5920.09173441624,52024.8608803377,44044.0024338829,55790.0638036983,41030.3239622576,"Eurostat 10 percent"
2014,"Malta",24077.6192163925,6476.81716705457,28735.2551296025,20559.9999430394,33330.0512813123,17700.0072102573,"Eurostat 10 percent"
2014,"Netherlands",335068.98812058,29915.0064278709,356060.113488971,316373.343681359,376954.884307242,301502.233556737,"Eurostat 10 percent"
2014,"Poland",2407426.42620709,342804.208817342,2651262.19672914,2194680.47737103,2895748.58967686,2026720.91221179,"Eurostat 10 percent"
2014,"Portugal",836885.09249536,125252.14611516,923459.744910195,760709.777708706,1018303.41561587,702430.127830369,"Eurostat 10 percent"
2014,"Romania",2854399.10520995,213288.391261956,2995971.3114535,2715889.66269881,3138472.22675563,2595018.97265378,"Eurostat 10 percent"
2014,"Slovakia",277777.635221005,29547.8374669219,298479.760644133,259959.974154467,318933.330088016,245006.43080973,"Eurostat 10 percent"
2014,"Slovenia",60749.7874618111,9406.08695066143,67394.8514462036,55022.6028648906,74470.1590033065,50739.1653240482,"Eurostat 10 percent"
2014,"Spain",417806.757165705,48882.3537283611,452356.167940504,388487.566175662,486935.741551774,364447.214697588,"Eurostat 10 percent"
2014,"Sweden",148907.582189334,14591.8604178687,159030.1945857,139966.395647945,170048.321538896,132760.373749677,"Eurostat 10 percent"
2014,"United Kingdom",782272.282592032,65505.4668912888,826570.678867078,741129.93963993,874022.789311745,706383.517755301,"Eurostat 10 percent"
2015,"Austria",172779.197949661,28643.1356845212,192831.476885473,156905.854543028,213749.898123553,143562.054531665,"Eurostat 10 percent"
2015,"Belgium",307764.913697109,27594.9596022893,326603.444813751,291182.597094401,347007.829828349,276588.529208759,"Eurostat 10 percent"
2015,"Bulgaria",601963.265176708,59898.5828671125,643090.894203023,566802.583757863,684968.80403068,535846.20682298,"Eurostat 10 percent"
2015,"Croatia",273268.615946384,38420.0167832627,298818.921958171,249619.000238131,325810.394689572,232586.42214774,"Eurostat 10 percent"
2015,"Cyprus",79466.3114188354,13689.6865059812,89011.1476288995,71079.2836783025,98898.6247818731,64364.0291803849,"Eurostat 10 percent"
2015,"Czechia",255546.881793165,75270.2077984767,304346.984023527,221750.783580595,363034.339484321,198984.605775407,"Eurostat 10 percent"
2015,"Denmark",98185.1542624836,11492.2303460964,106208.101546722,91039.1351992768,114451.40778331,85266.4902938381,"Eurostat 10 percent"
2015,"Estonia",83395.2598480507,9501.20216442068,90322.2439411645,77631.9308258003,97236.237867777,72740.1240116995,"Eurostat 10 percent"
2015,"Finland",153625.097089718,14396.2112747362,164208.87362341,144662.9713468,173956.304852014,137109.021920571,"Eurostat 10 percent"
2015,"France",854563.359198741,64188.2569305669,898142.928195985,812905.064717605,937730.553040952,777967.412399754,"Eurostat 10 percent"
2015,"Germany",1354819.10139172,80749.8139922152,1410464.11856193,1303743.97272716,1463815.53579561,1258237.49734136,"Eurostat 10 percent"
2015,"Greece",98990.2278458984,7778.27190383062,104416.770554496,94280.4193650318,110097.883500594,90099.1462302912,"Eurostat 10 percent"
2015,"Hungary",315106.844939884,38652.3352502295,342638.931925942,292270.356958592,369623.764093358,273517.358680024,"Eurostat 10 percent"
2015,"Ireland",256774.382585278,44986.5161009699,286752.75987906,228350.570760931,321269.834299536,206189.912896148,"Eurostat 10 percent"
2015,"Italy",847814.046348564,89667.4848702218,909207.488042264,796018.793223163,979051.705304644,747373.108103672,"Eurostat 10 percent"
2015,"Latvia",141075.062650623,16884.856899329,152826.195094299,130693.778969149,164819.432926259,122001.685223551,"Eurostat 10 percent"
2015,"Lithuania",266789.893542372,30613.8397339816,287426.746619069,247192.616653679,308854.17391408,231432.960225876,"Eurostat 10 percent"
2015,"Luxembourg",51288.7763035598,6611.79710143902,55795.9155507587,47187.3870190918,60689.6125024228,43953.5098807042,"Eurostat 10 percent"
2015,"Malta",23377.8480638582,6817.88082040284,27944.8359677567,19620.1520777664,33780.4655208411,17029.1532037453,"Eurostat 10 percent"
2015,"Netherlands",344870.127160925,29186.4526084171,364213.548493364,326517.420619558,383490.552361941,309404.631053823,"Eurostat 10 percent"
2015,"Poland",2450550.46048371,314816.281489413,2661592.24561833,2254361.77913064,2890123.10762411,2094730.23436951,"Eurostat 10 percent"
2015,"Portugal",837787.238490353,109505.292353112,910853.17327619,770554.940333084,995373.857513618,714049.756976191,"Eurostat 10 percent"
2015,"Romania",3069750.05911583,222455.24670126,3219024.84634566,2926635.1326751,3367176.73620406,2801810.09312795,"Eurostat 10 percent"
2015,"Slovakia",300407.123771534,37508.2455334071,325543.672847101,278260.188275928,353345.961098167,258708.934023789,"Eurostat 10 percent"
2015,"Slovenia",63656.868412632,10606.1434270122,70960.0505103868,57514.7862384226,79016.9868496549,52670.1012068516,"Eurostat 10 percent"
2015,"Spain",436570.903334613,43761.1165045881,465352.028739815,410293.624163001,496536.187437721,386613.272886407,"Eurostat 10 percent"
2015,"Sweden",156662.611414191,15731.188055726,167486.819351716,147378.91070716,178323.458196706,139536.305106317,"Eurostat 10 percent"
2015,"United Kingdom",767745.693381616,63167.014863862,811431.233219255,725461.675670299,854952.657874429,693188.022079409,"Eurostat 10 percent"
2016,"Austria",171277.601625805,22348.6412241414,187362.172201348,157493.584666927,204174.204512402,146979.282788328,"Eurostat 10 percent"
2016,"Belgium",317385.103347646,21286.4752233479,332384.735132474,304454.86937382,346957.22965572,292864.740412875,"Eurostat 10 percent"
2016,"Bulgaria",667546.851559849,64383.3246801853,709804.849099026,629278.214066432,755143.510273346,599986.217401278,"Eurostat 10 percent"
2016,"Croatia",286026.92532992,31764.4434582548,308260.205787496,267037.452448896,331245.952641977,252403.871825323,"Eurostat 10 percent"
2016,"Cyprus",78396.1497974071,9945.74559637127,85021.7163431267,72260.5178974978,91855.57881955,67500.755864516,"Eurostat 10 percent"
2016,"Czechia",267725.596842654,66601.4075522005,314185.042581218,234766.601631192,367465.265664183,212621.460930429,"Eurostat 10 percent"
2016,"Denmark",99120.5058391854,12441.8130272219,107675.495513506,91784.9127234593,116954.499222928,85617.2988516964,"Eurostat 10 percent"
2016,"Estonia",91321.4321806897,8193.0819684682,97034.2583134335,86019.8185873172,102438.194167967,82026.4151162579,"Eurostat 10 percent"
2016,"Finland",156878.252761426,10023.615834516,163774.061802975,150267.54159089,170372.859149296,144951.003021764,"Eurostat 10 percent"
2016,"France",864182.501996261,45918.1003039071,896359.291979011,835014.856372565,925590.176874003,814006.359487575,"Eurostat 10 percent"
2016,"Germany",1343056.07362266,53304.9778670694,1380082.68450031,1309742.23192987,1414742.42231612,1280243.6854206,"Eurostat 10 percent"
2016,"Greece",91862.9685375524,6693.29967396994,96589.2199193853,87856.3457397384,101167.062980524,84359.8118642678,"Eurostat 10 percent"
2016,"Hungary",341631.240128455,39376.9747286909,368099.942505123,317154.342948056,396461.822446553,298281.307346683,"Eurostat 10 percent"
2016,"Ireland",244646.782428965,21410.4219723887,259129.179634734,230469.320229408,273074.22619795,218152.308646016,"Eurostat 10 percent"
2016,"Italy",887427.246205387,70127.6714890385,936135.832712021,845337.649654814,986451.679682061,810345.026387028,"Eurostat 10 percent"
2016,"Latvia",149232.714220336,11200.4128354373,157400.718157821,142535.182320941,164999.430250091,136262.505168356,"Eurostat 10 percent"
2016,"Lithuania",282256.835726752,18655.4516671098,294534.69593662,269644.420620664,307220.458755598,259101.323108234,"Eurostat 10 percent"
2016,"Luxembourg",54913.277041026,6385.38013048794,59249.4044646412,50812.4569034551,63963.2521771468,47899.7492851901,"Eurostat 10 percent"
2016,"Malta",22743.3165459623,6886.15021796324,27448.7090120848,19150.6173459314,33120.2741489648,16628.8254769195,"Eurostat 10 percent"
2016,"Netherlands",348074.66119166,24137.4819177007,364034.136231412,332035.853164042,381324.220714791,319940.880208592,"Eurostat 10 percent"
2016,"Poland",2469352.19135152,238784.209648115,2635458.29192718,2321024.1158302,2798727.55279445,2202859.92959085,"Eurostat 10 percent"
2016,"Portugal",840950.087687719,66485.6033977584,889552.483640974,800187.995002528,935293.373158589,767323.135070423,"Eurostat 10 percent"
2016,"Romania",3397290.58548409,179241.525900135,3514608.05232454,3281205.31483104,3631589.334797,3184225.65969513,"Eurostat 10 percent"
2016,"Slovakia",323313.357974769,37095.5009634668,349655.418495303,300989.00134652,376442.805743033,283327.675027373,"Eurostat 10 percent"
2016,"Slovenia",66910.2511601682,11749.314840869,74964.2239257333,59975.7336890296,83894.6202062409,55418.8990597479,"Eurostat 10 percent"
2016,"Spain",458699.660250925,29854.9139809955,479230.184692165,439506.157166084,498288.19637997,423115.343003564,"Eurostat 10 percent"
2016,"Sweden",163141.516732338,16507.9994582117,174702.312562463,153376.161071418,186104.416303656,146283.427089541,"Eurostat 10 percent"
2016,"United Kingdom",751748.928409203,42241.4793749516,780836.748504023,724679.705533424,809361.793747338,700758.866366017,"Eurostat 10 percent"
2017,"Austria",168843.902999087,13106.8051581006,177700.72884904,160396.871170775,186701.973161099,153486.17750547,"Eurostat 10 percent"
2017,"Belgium",319518.882061667,20826.4332676817,333690.648037168,306014.325175965,347198.430653916,295158.4671079,"Eurostat 10 percent"
2017,"Bulgaria",715922.645677085,69612.5805261589,759354.294368083,678103.03317384,811497.339819152,648971.375242281,"Eurostat 10 percent"
2017,"Croatia",297066.04739896,21025.0792653509,311047.033997259,282587.873604125,324663.108720082,271910.103047337,"Eurostat 10 percent"
2017,"Cyprus",70661.2445760342,9782.96005992904,77282.7069590722,64861.3745814084,84293.5583812056,60444.5621691733,"Eurostat 10 percent"
2017,"Czechia",279095.412430557,62568.5048298225,319804.848942853,247624.383871569,371297.228829594,225630.482298924,"Eurostat 10 percent"
2017,"Denmark",101217.88746169,13220.7870412087,110607.087774461,93664.61563116,120059.293425349,87445.68489506,"Eurostat 10 percent"
2017,"Estonia",93943.7897745782,8761.13110232954,99804.2802515933,88321.897964959,105792.350216797,84164.7219099801,"Eurostat 10 percent"
2017,"Finland",145235.749011269,9791.70611458992,151730.574112733,138751.28209367,158247.22427668,133836.716782247,"Eurostat 10 percent"
2017,"France",860851.514026392,47066.6114455781,892017.196221702,831269.248287107,925077.539716273,807408.988796826,"Eurostat 10 percent"
2017,"Germany",1347499.08841108,56255.6065891747,1386450.71799312,1311931.72202119,1422797.14717138,1278494.26489111,"Eurostat 10 percent"
2017,"Greece",92218.760353205,6261.63835786622,96507.9794215393,88337.7888162926,100890.561113243,85003.1997897534,"Eurostat 10 percent"
2017,"Hungary",370606.944165051,38233.2684407758,395551.172334915,347854.64849422,422281.395069332,330375.168970571,"Eurostat 10 percent"
2017,"Ireland",243652.040658261,22443.9627231876,259187.133703067,229629.0891083,274672.661863225,217454.752555547,"Eurostat 10 percent"
2017,"Italy",885529.757724809,48058.3805490656,916386.967955064,854870.808248052,946335.361896101,824769.676345667,"Eurostat 10 percent"
2017,"Latvia",156749.162007447,18976.9545483798,170081.294928344,145085.140889444,182937.168991559,135831.024843174,"Eurostat 10 percent"
2017,"Lithuania",286731.527272494,18999.6505450826,299220.612702314,273894.876784591,311340.84083455,262820.31036697,"Eurostat 10 percent"
2017,"Luxembourg",57352.7766594305,5670.41493590282,61124.5035968642,53831.0654074328,65113.474840351,51069.2382232592,"Eurostat 10 percent"
2017,"Malta",22309.6314103477,6497.056934891,26675.9435031345,18864.9740725269,31763.8475227877,16563.4924746824,"Eurostat 10 percent"
2017,"Netherlands",353625.740819011,21876.8374498783,368426.500056812,340454.791058952,384160.432774133,327968.75842589,"Eurostat 10 percent"
2017,"Poland",2450244.73551362,151860.661863615,2553772.68633767,2350717.8558351,2653191.55780754,2267282.90518187,"Eurostat 10 percent"
2017,"Portugal",845437.727045526,68788.3496347515,896155.548996212,802883.203607479,942175.725188938,770593.672550091,"Eurostat 10 percent"
2017,"Romania",3407658.01447779,178224.055745164,3527922.53218237,3289749.05213703,3641569.60339229,3192618.07383574,"Eurostat 10 percent"
2017,"Slovakia",350911.677537709,39887.3664761695,379782.26632361,327044.769798474,407925.345118619,308034.153893804,"Eurostat 10 percent"
2017,"Slovenia",68617.8232519116,12063.9648023984,76781.8470562961,61732.1574948579,85367.5931922497,56675.7741373594,"Eurostat 10 percent"
2017,"Spain",471732.741333654,28615.1251795723,491797.978111803,453482.00145592,510448.673676543,437885.471865435,"Eurostat 10 percent"
2017,"Sweden",166761.61711759,17724.2334015273,179087.669115943,156240.428662746,191960.970732932,148422.591570942,"Eurostat 10 percent"
2017,"United Kingdom",749587.107422444,42008.6230850793,778788.866709681,722522.646650795,805126.031406702,699154.716436056,"Eurostat 10 percent"
2018,"Austria",171415.140691068,23670.9177716033,187718.366305785,156403.398261005,204171.897615671,145844.026433356,"Eurostat 10 percent"
2018,"Belgium",310613.770543863,29115.3739620467,331213.30912828,293370.028243021,352486.745092976,278422.761540915,"Eurostat 10 percent"
2018,"Bulgaria",703931.32265897,87341.6276502423,760439.289981568,654907.421498857,823085.27189658,616619.450222364,"Eurostat 10 percent"
2018,"Croatia",297770.329885835,37888.0175801836,323493.36455921,273942.420579147,349491.129237833,254931.647366234,"Eurostat 10 percent"
2018,"Cyprus",71556.7947372803,12611.9782255878,80368.0603416864,63971.5382691605,89848.5032346798,58018.4702981015,"Eurostat 10 percent"
2018,"Czechia",285022.373110223,56484.0871376209,324806.080592946,256801.512445912,367590.661766782,234786.243598765,"Eurostat 10 percent"
2018,"Denmark",105687.340352012,14125.8078365486,115532.390770467,97426.9973472061,126031.017336081,91385.9961203557,"Eurostat 10 percent"
2018,"Estonia",99292.3593188657,10628.1659349429,106956.54674926,92702.1341970403,113854.843388603,86949.2468873751,"Eurostat 10 percent"
2018,"Finland",144130.295834841,14025.167317947,153987.294692567,135454.601437026,163140.699046625,127693.502606522,"Eurostat 10 percent"
2018,"France",888237.839643512,67843.7900424334,934862.495327662,846463.91464202,979811.075731916,808655.623198124,"Eurostat 10 percent"
2018,"Germany",1250384.32988445,79760.2697861058,1305676.07225531,1197797.52407368,1357399.66547655,1152212.65094591,"Eurostat 10 percent"
2018,"Greece",93145.5765465309,6373.69784235812,97265.1548388825,88880.1665006582,101674.895636748,85446.2951163807,"Eurostat 10 percent"
2018,"Hungary",408223.046596903,49737.2270405359,442085.900779749,378417.591502747,478041.492254936,353688.973985459,"Eurostat 10 percent"
2018,"Ireland",239000.304024653,41643.8425086113,268391.685813631,215067.943362376,298301.404557743,194103.769869519,"Eurostat 10 percent"
2018,"Italy",976653.712633566,94850.6775514304,1043906.33345843,916262.833545261,1107405.05401638,869027.747517104,"Eurostat 10 percent"
2018,"Latvia",164502.632349867,24354.1190583583,182179.909552181,149782.855943775,199190.785555549,138541.872987601,"Eurostat 10 percent"
2018,"Lithuania",295966.628784109,36390.2139538232,321020.123762134,273416.102497658,348056.99028618,256114.963624551,"Eurostat 10 percent"
2018,"Luxembourg",58748.5194402887,7434.26199542664,63969.4338691787,54029.3031067285,69227.29060323,50217.8960476446,"Eurostat 10 percent"
2018,"Malta",22099.3702718169,6068.77916445631,26345.0980636128,19040.0426043548,31431.522521861,16784.9746912208,"Eurostat 10 percent"
2018,"Netherlands",364788.624821112,31905.9669743201,386872.848294269,344320.477755217,407788.591780497,327095.113987716,"Eurostat 10 percent"
2018,"Poland",2486553.14908702,290200.454714163,2692453.11409908,2308547.27614693,2884362.55784841,2161024.02675706,"Eurostat 10 percent"
2018,"Portugal",858500.606082739,111187.74968323,936010.244880205,793861.053341527,1021943.45992118,739105.083074463,"Eurostat 10 percent"
2018,"Romania",3163304.33046159,253331.081789152,3340210.4060743,2997971.88492407,3503219.88343854,2867368.39006731,"Eurostat 10 percent"
2018,"Slovakia",372897.137633886,42262.8087894532,401801.354294332,344762.321502043,431075.550572265,323067.372171582,"Eurostat 10 percent"
2018,"Slovenia",69905.5871571871,12107.7036368422,77799.7974991127,62512.2401298547,86927.0677698652,57481.9299214772,"Eurostat 10 percent"
2018,"Spain",512402.070309515,49444.1641741661,544836.092510841,480396.391610031,580013.559567048,454606.734249068,"Eurostat 10 percent"
2018,"Sweden",171393.119634634,18857.9124569534,185352.248184256,160620.869774133,198395.057125198,151450.887951956,"Eurostat 10 percent"
2018,"United Kingdom",792273.571236959,61717.8707104089,835765.315077177,753387.1449625,880123.412217426,722156.717751942,"Eurostat 10 percent"
2019,"Austria",175972.64728691,30066.6878489028,196315.57609767,157962.529143365,219118.098542974,144538.582801286,"Eurostat 10 percent"
2019,"Belgium",311716.138789481,39686.8909172719,340112.626278239,289228.484784868,367991.772734617,270084.124361189,"Eurostat 10 percent"
2019,"Bulgaria",733982.108707057,112229.504971046,809157.984539818,668120.747243211,885570.679823119,617370.669771151,"Eurostat 10 percent"
2019,"Croatia",307620.155314589,52987.1698190712,343103.657246041,276827.242125364,381465.313440097,252638.257120093,"Eurostat 10 percent"
2019,"Cyprus",74229.7194423655,15410.7671226583,85225.669149022,64856.1237866236,96425.9481413298,58214.1404782059,"Eurostat 10 percent"
2019,"Czechia",292185.835689966,59875.8029875951,332184.908874766,259861.564222267,375996.488420956,234485.1025534,"Eurostat 10 percent"
2019,"Denmark",111249.246008603,16958.4606257117,124045.380907282,101300.601680399,135834.663434766,93265.2349564711,"Eurostat 10 percent"
2019,"Estonia",105404.133215233,15614.367550408,115761.612990132,95035.3110830948,126249.223549802,87254.7882000324,"Eurostat 10 percent"
2019,"Finland",141911.696459353,21651.3961875486,156622.78854893,128558.820920289,172031.92924238,117901.622112889,"Eurostat 10 percent"
2019,"France",892468.718230556,94012.5982977362,959553.998204444,836014.135954579,1024847.46036068,785783.909682137,"Eurostat 10 percent"
2019,"Germany",1181096.01339816,109526.898566208,1253728.48099873,1107884.23885363,1326312.72566439,1047672.31289441,"Eurostat 10 percent"
2019,"Greece",91687.9552066611,8473.19063670112,97640.2009870444,86100.4720225408,103080.802574334,81480.0111502591,"Eurostat 10 percent"
2019,"Hungary",435604.619488913,66834.2434139769,482637.367432675,396426.912435408,529593.229212302,363031.850169206,"Eurostat 10 percent"
2019,"Ireland",239150.593783644,53915.8746555791,277439.901226434,208848.725672701,318708.086018248,185344.478100627,"Eurostat 10 percent"
2019,"Italy",1025153.53648426,135141.15018506,1120345.99922391,945072.353166546,1216191.86391659,882702.723746564,"Eurostat 10 percent"
2019,"Latvia",173158.917470181,30037.7297299571,192975.666147358,155311.413014238,215351.526690026,141539.104441005,"Eurostat 10 percent"
2019,"Lithuania",303213.723679331,49632.4178570967,338232.746845841,274114.758411903,374182.085062274,251271.504729459,"Eurostat 10 percent"
2019,"Luxembourg",62439.3047377955,9673.14722711011,68972.4679652099,56464.8730451832,76590.7932613473,51733.8723480511,"Eurostat 10 percent"
2019,"Malta",23279.8281328534,6484.13940206984,27569.9052636445,20022.2219660032,33136.3036560373,17673.6684714752,"Eurostat 10 percent"
2019,"Netherlands",375478.390373172,44601.5253346272,405023.672011343,347091.754830743,436998.926471213,324046.592857318,"Eurostat 10 percent"
2019,"Poland",2449511.99821964,381373.879600414,2727204.59299823,2240757.18666596,3004336.20473734,2060892.06970214,"Eurostat 10 percent"
2019,"Portugal",862583.524057566,143911.652481599,962288.968481869,778671.87384967,1068404.97459784,712857.158253322,"Eurostat 10 percent"
2019,"Romania",3041800.87414446,383028.475103155,3304858.28786113,2803203.28668321,3560433.5600627,2595076.07472943,"Eurostat 10 percent"
2019,"Slovakia",381644.210878073,58729.7002541591,422229.08393688,346500.915727124,464729.419658572,319331.289250632,"Eurostat 10 percent"
2019,"Slovenia",73317.0897504066,13715.8583918566,82084.1265962466,65399.5558468229,92698.182438169,58964.2262884403,"Eurostat 10 percent"
2019,"Spain",541733.945621656,66573.6252820119,590883.566055842,503218.389884594,637275.634149711,469353.2309276,"Eurostat 10 percent"
2019,"Sweden",178972.428044123,23181.8490297184,194928.850034819,165028.007146152,211609.839543499,153809.185186898,"Eurostat 10 percent"
2019,"United Kingdom",814682.30190504,84832.011454275,875566.261615911,761113.724953209,935451.482584545,717373.487441014,"Eurostat 10 percent"
2011,"Austria",97318.7842118882,1289151.61996983,206722.14078891,57762.8895606247,487060.511966379,43641.7855866252,"Only Eurostat"
2011,"Belgium",188246.13463346,1351961.11220147,291958.990191723,150457.559715201,544961.792657236,133742.040855374,"Only Eurostat"
2011,"Bulgaria",294061.890241145,978029.378700679,387085.083760591,258680.937677942,673256.222806322,241070.60907618,"Only Eurostat"
2011,"Croatia",142873.76874857,994630.691068862,232061.983266667,111345.376822423,501666.117628307,97559.3363822317,"Only Eurostat"
2011,"Cyprus",61099.8136383795,1454040.92266101,162447.732485441,26881.7967913395,435071.594055375,14125.279945615,"Only Eurostat"
2011,"Czechia",109188.212653752,1138179.94784908,214417.963472813,70159.9689847891,504316.983454303,54977.7717418453,"Only Eurostat"
2011,"Denmark",102102.571892932,2042706.54529681,198901.343246862,69350.8658115792,461112.584116699,56441.359343237,"Only Eurostat"
2011,"Estonia",103316.544641815,1388545.17419179,200600.418044385,62942.0776527199,465263.897929356,48186.6138300936,"Only Eurostat"
2011,"Finland",177193.194182194,2061342.60852123,273797.039412105,142971.49499349,545829.555259108,129707.342719875,"Only Eurostat"
2011,"France",518231.162905337,1211153.06058632,600029.147572217,474834.199126715,850379.325308879,448842.952879342,"Only Eurostat"
2011,"Germany",776818.588894763,2236690.77030624,855688.779657095,727840.39114683,1024629.32552882,688935.744655052,"Only Eurostat"
2011,"Greece",101899.919029546,1562906.97386588,192502.414259051,69104.6490503039,469444.458141732,56433.0069561582,"Only Eurostat"
2011,"Hungary",150148.013892326,1425620.56017113,256252.966459982,110625.101279935,580723.521833507,94600.9215579568,"Only Eurostat"
2011,"Ireland",79271.3716267125,3743438.08346648,169513.637185366,47153.8952296132,409032.228312487,35122.9394837132,"Only Eurostat"
2011,"Italy",261311.375124624,1173301.0890761,353622.651771547,227550.842347337,652264.513496943,211536.834385151,"Only Eurostat"
2011,"Latvia",105736.732810968,1821775.27974764,210653.112599446,68364.3058636108,459748.095127622,53051.4289788174,"Only Eurostat"
2011,"Lithuania",136107.810689431,886449.097492397,219216.670632611,105271.300065956,457108.472774587,91925.0926778786,"Only Eurostat"
2011,"Luxembourg",77391.1999973361,1229728.52205177,180815.070779489,40647.3871968628,451133.748953586,25933.027743509,"Only Eurostat"
2011,"Malta",57899.3893431483,870705.630999796,148745.918024768,25721.3800369894,424722.057772624,13793.0011907196,"Only Eurostat"
2011,"Netherlands",206260.882002776,1049169.09554924,297341.645960066,174376.285490192,541292.841858586,159623.97144159,"Only Eurostat"
2011,"Poland",584159.037303274,2973679.19506592,659735.590384155,545391.613455178,867484.562919646,519315.065277185,"Only Eurostat"
2011,"Portugal",270125.848742998,1887129.5060534,361681.179762842,225120.940853122,609381.102026305,198571.945265636,"Only Eurostat"
2011,"Romania",1895114.60866206,1575453.95292334,2031753.87686654,1794852.43887596,2281534.11921905,1725259.53470824,"Only Eurostat"
2011,"Slovakia",175628.643212234,1285110.88492529,281773.912279553,136097.340215747,550680.769448261,120175.943233712,"Only Eurostat"
2011,"Slovenia",82751.5196547267,2431029.8696346,189381.368674492,43713.7622706157,502685.854233412,28881.2728240475,"Only Eurostat"
2011,"Spain",141379.986622718,2609531.6201243,239023.431567938,109048.912937254,499498.43282631,94966.8268484306,"Only Eurostat"
2011,"Sweden",130490.667698041,9170985.4025509,224523.179580668,95742.1029726696,463926.736081425,82856.2030906101,"Only Eurostat"
2011,"United Kingdom",596700.343167601,942071.691393202,676404.543180554,556657.510527351,892737.230628003,530759.752735127,"Only Eurostat"
2012,"Austria",98178.7209785989,1036690.79868991,207510.005733747,59595.9871694984,477252.958213816,45342.9105800087,"Only Eurostat"
2012,"Belgium",189436.180479806,1301715.39558514,289754.930959616,153437.794386004,533227.584332787,137857.55827793,"Only Eurostat"
2012,"Bulgaria",307486.412442015,909958.865479899,400047.504759089,271532.628653529,651512.633312954,255474.636819794,"Only Eurostat"
2012,"Croatia",154216.502543073,957480.929100566,239024.581982214,121876.668905927,482177.358313165,109346.11374337,"Only Eurostat"
2012,"Cyprus",62086.9953509643,1424164.96611567,163064.673463101,27850.118660098,423017.721665645,15274.9099651722,"Only Eurostat"
2012,"Czechia",176000.347331568,1067666.90873748,282889.768010949,137293.581770674,572108.581790395,121604.856216748,"Only Eurostat"
2012,"Denmark",104015.337707365,1625242.40411728,196796.07087458,70247.4579794925,455485.3578047,57003.422059091,"Only Eurostat"
2012,"Estonia",109094.056308317,1075496.10949062,203259.58594276,69347.8588880327,476981.127570374,53677.3178128271,"Only Eurostat"
2012,"Finland",175470.229166711,2218465.29943293,270193.063693261,141227.765827809,531536.403955689,127402.706615512,"Only Eurostat"
2012,"France",524288.909887468,985724.307786888,602653.209650165,486524.574208414,843792.479507172,463242.255571473,"Only Eurostat"
2012,"Germany",787312.442456426,2333871.0899469,859685.274215801,746578.636208617,1026967.45303809,719737.330850792,"Only Eurostat"
2012,"Greece",107030.058412336,1244835.87927725,198475.679398271,73042.0873477503,451543.590041086,60513.0718786511,"Only Eurostat"
2012,"Hungary",152550.977258331,1169936.88864027,258908.237762586,113621.011001758,551163.303712831,98345.4288724244,"Only Eurostat"
2012,"Ireland",81821.165676442,4058350.14939647,174577.210690926,49316.3692886102,409078.755274081,37011.5323845239,"Only Eurostat"
2012,"Italy",268215.966256042,1022752.8254924,363100.053038225,234655.466440789,630290.261095288,219149.283327193,"Only Eurostat"
2012,"Latvia",111569.814247406,1745895.18082548,207953.50148411,73337.4998278919,462294.627609324,57535.2961217369,"Only Eurostat"
2012,"Lithuania",141400.920190925,747514.446285572,226246.277092593,110033.649985937,461431.706506207,96461.8488952478,"Only Eurostat"
