orig,dest,stock,year,sd,upp50,lwr50,upp80,lwr80,model
Slovakia,Croatia,604.051246111756,2012,130.036440567802,699.52268356758,525.496822627605,793.903983038098,464.315304091034,Main
Slovakia,Cyprus,970.06017420595,2012,216.12922295248,1122.28482769993,843.816566187798,1284.92580733016,738.914481130044,Main
Slovakia,Czechia,78113.3946537754,2012,10513.3790837778,85144.2165162752,71533.1130746233,92345.7191748655,65963.8790200657,Main
Slovakia,Denmark,1019.53734529348,2012,124.995007311342,1110.7120193202,939.150205927576,1191.02641242098,876.273142935667,Main
Slovakia,Estonia,15.3690034179251,2012,2.66644152401626,17.1984555460104,13.6923293519285,19.0660857736931,12.3717294967035,Main
Slovakia,Finland,103.212614612912,2012,12.8366633118636,111.900994451935,94.9311264811015,121.42369633964,88.3293237679736,Main
Slovakia,France,3995.7925136196,2012,905.400320123089,4598.81862586131,3430.65360298207,5217.26589564363,3041.52598600677,Main
Slovakia,Germany,23741.516488983,2012,5189.73210749786,27518.8686816411,20708.4490581282,31462.1770762508,18295.9618940854,Main
Slovakia,Greece,910.162586230734,2012,200.606247737624,1047.58724119887,785.33560625235,1195.72560623298,690.619850181138,Main
Slovakia,Hungary,9046.97253571011,2012,1119.59774141672,9824.61241407175,8343.2231875986,10580.0759244303,7759.33211624054,Main
Slovakia,Ireland,9545.49209857837,2012,2627.2298254939,11380.3872713369,7992.74555592631,13282.9835969732,6808.90838365757,Main
Slovakia,Italy,9801.42011021257,2012,1189.26871266299,10610.862679458,9035.88911235246,11403.4858639379,8387.36764851795,Main
Slovakia,Latvia,19.5307338347863,2012,2.42652861463695,21.2011110200831,17.9591280154783,22.9174231907169,16.6398819832294,Main
Slovakia,Lithuania,22.3575881566229,2012,9.32898808075239,28.8191623158035,17.5391401987871,36.479279310336,13.7909359385993,Main
Slovakia,Luxembourg,592.111916756066,2012,123.280175353997,682.471807199295,514.818492693052,765.307139314463,454.585582372716,Main
Slovakia,Malta,118.375017322048,2012,25.8665898312825,136.822262782168,103.075679250221,155.497023515495,90.2810996259442,Main
Slovakia,Netherlands,87.176226735653,2012,11.7984067957658,95.3220089463182,79.8018299425047,103.580194222092,73.4466743422584,Main
Slovakia,Poland,1223.01672265183,2012,269.391900419322,1411.00534782173,1060.72654261201,1608.87109719229,924.068570282526,Main
Slovakia,Portugal,118.483238610511,2012,26.4807601409329,137.224994020854,103.302953135914,157.166957186717,90.7694973811664,Main
Slovakia,Romania,49.0406533870396,2012,8.66316909389453,55.3634169920504,43.9373014644115,61.3693251459354,39.3482167516316,Main
Slovakia,Slovenia,545.153038573125,2012,67.5910861519369,593.902364494618,501.52605931008,640.808758052363,467.002996815538,Main
Slovakia,Spain,3251.77321686704,2012,717.05643471855706,3769.03998106401,2834.57369736909,4298.22427303381,2506.56746854848,Main
Slovakia,Sweden,1116.1495580001,2012,137.561233826399,1211.45012877058,1031.42750956166,1306.6139232317,953.688308732293,Main
Slovakia,United Kingdom,58113.172866815,2012,12496.0409293193,66851.7121620243,50330.9588560866,76002.5806262994,44235.1498459686,Main
Slovenia,Austria,10752.6933031844,2012,1360.22889140302,11680.0853991654,9877.1395406693,12670.02142104,9200.79796422642,Main
Slovenia,Belgium,25.9779530321461,2012,3.39818349959397,28.3424876512885,23.817113044886,30.7131140279835,21.921607565488902,Main
Slovenia,Bulgaria,31.7071975827937,2012,3.9384490212428,34.2816519233628,29.1077281140483,37.0363599926828,26.9557643818135,Main
Slovenia,Croatia,13293.3184304938,2012,2895.40443891664,15336.4878637745,11636.9186307582,17510.4908305836,10235.9863360495,Main
Slovenia,Cyprus,67.6568108351617,2012,15.3519941037334,78.6647310453723,58.9837253697223,90.1785208538951,51.8836488072049,Main
Slovenia,Czechia,243.361082236136,2012,32.0875101231682,265.203886616272,222.388421595338,287.820611934909,205.42865763215,Main
Slovenia,Denmark,258.931598659426,2012,31.3735529777792,279.829123174276,237.927931725323,301.610934793868,222.062888384897,Main
Slovenia,Estonia,7.69722475921862,2012,1.34577530812157,8.60126886306414,6.85582590274322,9.53722782876119,6.14260688388249,Main
Slovenia,Finland,19.4369270538133,2012,2.45138579789857,21.2784463951521,17.9349194896915,22.8126317958382,16.589156392701,Main
Slovenia,France,1275.35785975833,2012,285.170059990042,1472.85785975603,1101.47235655711,1674.85715803092,971.150292156809,Main
Slovenia,Germany,20029.9312137282,2012,4419.88357500325,23084.9647026057,17270.2581680491,26326.3559379389,15262.7429178292,Main
Slovenia,Greece,130.116862415089,2012,28.7481427775029,151.236335617827,112.750688216544,171.163125664251,99.647685013738,Main
Slovenia,Hungary,243.26935770539,2012,30.0262839485083,263.553763665706,223.06901459251,283.818850091571,207.527594536534,Main
Slovenia,Ireland,200.403350315309,2012,55.5813520830236,239.882081426664,167.668369826557,282.007845510999,144.694868197665,Main
Slovenia,Italy,4610.09007777459,2012,565.496874615447,5017.49668017622,4256.48895120772,5376.80221795184,3945.42258261809,Main
Slovenia,Latvia,3.17040652494407,2012,0.385001655930985,3.42503034449697,2.92704648605507,3.68257771533213,2.70925549047959,Main
Slovenia,Lithuania,0.961109405298993,2012,0.391466141183779,1.22373416739607,0.748883800453448,1.55222813864622,0.591403460782766,Main
Slovenia,Luxembourg,373.796331783073,2012,79.2429775546656,428.555261700783,325.131235753369,485.287528765372,287.590071980661,Main
Slovenia,Malta,26.6910018550715,2012,5.77105132787863,30.8096165451944,23.2130227928104,34.9377094589004,20.5155202791575,Main
Slovenia,Netherlands,53.8221204175594,2012,6.95291784272525,58.8193090203692,49.5209411496691,63.4624238423635,45.8572337555123,Main
Slovenia,Poland,105.232793501059,2012,23.4646077676614,120.632230717012,89.9274526496168,137.299769190376,78.2309732583472,Main
Slovenia,Portugal,64.9135123780837,2012,14.1000736324877,74.5085630604484,55.8386688426516,84.1774697025099,49.2180999484938,Main
Slovenia,Romania,6.77230700159057,2012,1.16788791452357,7.57466543901287,6.04596300825455,8.41212850752729,5.45438135234344,Main
Slovenia,Slovakia,149.73417491385501,2012,18.6451696001951,162.598984312467,138.015061703601,175.346757925142,127.661157276856,Main
Slovenia,Spain,1428.88005438945,2012,312.515854945155,1638.10125500731,1240.59892403381,1850.17798633666,1081.70712496158,Main
Slovenia,Sweden,725.0443164433,2012,91.1527460165488,788.784604030594,666.395260528094,848.093280623656,616.216203593601,Main
Slovenia,United Kingdom,1848.14891284407,2012,406.671350460946,2126.10037876284,1600.89494855969,2402.08298815639,1401.45512940303,Main
Spain,Austria,3184.97260281134,2012,398.23206799264,3474.84149629889,2928.45732841859,3747.19958814362,2733.65356551106,Main
Spain,Belgium,26096.6674770014,2012,3434.54889056999,28423.7999529932,23741.2030478543,30673.3758999027,21977.3162766159,Main
Spain,Bulgaria,188.572694539504,2012,23.3237554903172,204.414808342727,173.998217140059,219.98787838591701,160.945931975224,Main
Spain,Croatia,158.984549793734,2012,33.8806185008041,183.166847841198,138.888677404393,207.538810440955,121.187419619431,Main
Spain,Cyprus,179.472763374651,2012,40.3576881388017,207.349257014234,156.304036822128,235.840266041951,137.119052502613,Main
Spain,Czechia,655.676411762136,2012,88.2554869869719,717.55151047298,600.665752044282,776.02807369479,553.726524118502,Main
Spain,Denmark,4327.38435633846,2012,538.544708331969,4721.63947601922,3989.93078734895,5084.77515170724,3717.64154678774,Main
Spain,Estonia,109.649544812727,2012,18.9441821431708,123.055635881224,98.0551031992207,136.752788767665,88.8124379269081,Main
Spain,Finland,1586.04828828363,2012,195.953854665845,1721.40740714406,1459.13169966274,1858.61590908637,1354.75111078019,Main
Spain,France,145632.538742931,2012,30634.409181081,167023.93637547,128170.341851754,188438.733524705,112118.683280987,Main
Spain,Germany,57277.8584204762,2012,11928.3148010248,65771.6941070957,50135.4910505476,74232.508441572,44380.1685382975,Main
Spain,Greece,1238.12101908901,2012,263.730182594709,1416.14670860278,1074.40324163635,1608.10333990399,941.915101787047,Main
Spain,Hungary,746.429270498418,2012,92.2952729858748,808.82193397204,688.114415522512,869.317683054634,636.790244062245,Main
Spain,Ireland,6758.7891884809,2012,1859.45744960246,8048.65896164564,5663.84556500985,9408.08636770069,4874.40329574144,Main
Spain,Italy,20108.2110467985,2012,2461.14577009013,21778.3517445375,18520.2788608202,23474.1788417064,17256.7601435259,Main
Spain,Latvia,49.1940366702403,2012,6.00715683611568,53.3199617294004,45.2558744235979,57.6542133584716,42.0051892766474,Main
Spain,Lithuania,119.3887021773,2012,48.9767257819583,151.663937525717,91.9787271990629,189.549989062957,72.7984954527492,Main
Spain,Luxembourg,2673.61531746865,2012,571.791336951118,3055.91078217914,2322.83461484387,3485.60462954912,2052.1780819714,Main
Spain,Malta,175.871478891963,2012,37.6882959527871,200.885828731523,152.388208330976,229.65534820912401,134.559881430203,Main
Spain,Netherlands,16077.4255001307,2012,2145.19153238791,17594.8067411818,14778.415542907,19052.5694748311,13672.9374718813,Main
Spain,Poland,1237.52972826796,2012,274.877282397189,1425.72715817549,1072.5801626676,1620.78999942452,941.508931595988,Main
Spain,Portugal,11324.8032921991,2012,2455.21196432877,13014.8141514903,9875.19538336371,14872.2916361371,8630.79254638273,Main
Spain,Romania,560.061561815758,2012,96.9409710965806,628.022947039508,501.152098902738,696.181937147726,453.608748437109,Main
Spain,Slovakia,183.254534938053,2012,22.8497626753412,198.875672123431,168.789024324639,214.666713354525,156.433499686005,Main
Spain,Slovenia,403.538652961623,2012,50.2452555812092,438.653162736909,372.585264111191,473.985076256802,347.900423283977,Main
Spain,Sweden,5413.05660923447,2012,675.802031729456,5907.57995085752,5002.01143963578,6365.36504826377,4640.58125107353,Main
Spain,United Kingdom,70755.4074388308,2012,14478.979317386,80654.5526509426,61901.5562173918,90764.6008443069,54723.5598236507,Main
Sweden,Austria,2286.68811126609,2012,286.087952440238,2474.01423128862,2107.15425313047,2681.40438017818,1946.80060704941,Main
Sweden,Belgium,3006.57792645749,2012,398.166650799461,3284.56902951906,2759.74068891327,3571.27231017109,2542.00660147697,Main
Sweden,Bulgaria,81.0181614663643,2012,9.96744398227084,87.8386324034657,74.464154375918,94.7010894063554,68.9878824511917,Main
Sweden,Croatia,604.351055752208,2012,128.692721410904,694.054814728426,525.866053654711,784.944991056585,463.168400543782,Main
Sweden,Cyprus,498.718666666966,2012,109.939015698029,577.972241099738,430.209439519461,656.121304783926,378.090640116479,Main
Sweden,Czechia,359.503834535547,2012,46.5774296344648,390.944040607357,328.545859852874,423.69239371848,303.731948673309,Main
Sweden,Denmark,16796.4712080401,2012,2086.61613114882,18271.8665385972,15521.453804301,19763.0166184614,14353.0902559945,Main
Sweden,Estonia,345.97051485356,2012,60.7038375091173,388.681218947084,308.226047255396,430.463007744128,279.549167829742,Main
Sweden,Finland,28953.1773899486,2012,3623.70370527494,31523.2072131252,26615.2004280752,33976.9516937774,24725.4610616255,Main
Sweden,France,7336.0248177017,2012,1605.57048263775,8445.0831424087,6345.50344342436,9604.29372134956,5566.58731459294,Main
Sweden,Germany,12306.7838099835,2012,2673.76649931613,14183.0909175599,10711.1679044238,16217.3683625104,9453.67025366809,Main
Sweden,Greece,5187.25878705919,2012,1130.91617408389,5956.19070990015,4489.0931131574,6809.57070294712,3943.06516130866,Main
Sweden,Hungary,1045.92788054511,2012,127.52237400494,1133.38975357182,963.1267420695,1219.85431316543,892.01093152798,Main
Sweden,Ireland,1547.40309655033,2012,428.457529760754,1835.33695416173,1286.69095020442,2166.03015543904,1092.78587917175,Main
Sweden,Italy,5208.07804668968,2012,635.518140250432,5654.15637217745,4786.32356642862,6069.69110032816,4429.04010990103,Main
Sweden,Latvia,190.562366405574,2012,23.2925117368131,207.429022753367,175.554553854063,222.528669524185,163.006060045289,Main
Sweden,Lithuania,50.4340347228212,2012,21.0633818051798,64.4112953261332,39.2532560798119,81.5850519573401,31.1854583085374,Main
Sweden,Luxembourg,1245.20054056988,2012,267.194901433198,1426.17030214908,1093.05370309707,1627.61213106196,968.586058198659,Main
Sweden,Malta,429.518859844786,2012,94.6108774758452,496.308579025088,370.152965776433,566.17173619739,327.291142950886,Main
Sweden,Netherlands,3473.44843562703,2012,464.986696560421,3810.2387188539,3192.07938621937,4125.12121643199,2941.39991199948,Main
Sweden,Poland,770.463779774484,2012,166.169397307431,881.378750112417,666.970295671415,1008.26278864626,587.780924628963,Main
Sweden,Portugal,738.787555947735,2012,159.417728891554,848.375939416763,641.271157692136,958.480164952342,567.882566436857,Main
Sweden,Romania,128.249717495191,2012,22.0489594936743,144.075753380214,114.332990805962,158.73337764673,103.134100407095,Main
Sweden,Slovakia,75.6614916617433,2012,9.47518732349303,82.2780606867155,69.7235097956444,88.9644642639802,65.0537344932128,Main
Sweden,Slovenia,317.523650199673,2012,38.5050756927268,344.606205634356,292.786165864482,369.802376074487,271.629997742928,Main
Sweden,Spain,11604.0275217196,2012,1408.10075052049,12572.7802993249,10725.1809333143,13545.5322654904,10001.4550122731,Main
Sweden,United Kingdom,26371.8804491349,2012,5811.33601382614,30258.9519930519,22899.2239754762,34693.2300842198,20017.7247080872,Main
United Kingdom,Austria,7452.21667384166,2012,944.431656288374,8128.15210148497,6860.96638941594,8755.35767446174,6353.03639982055,Main
United Kingdom,Belgium,16846.5681311373,2012,2239.11791189038,18432.8063254649,15410.0566405196,19973.1882316741,14219.1535002559,Main
United Kingdom,Bulgaria,2339.24366132368,2012,286.321921217287,2537.04933335665,2162.90541538064,2733.4499710195,2005.50235091208,Main
United Kingdom,Croatia,519.085743402592,2012,113.211690115312,598.625674573979,451.055197687853,681.410020843822,395.086538713603,Main
United Kingdom,Cyprus,22060.3377283361,2012,4700.58649385061,25339.4696739617,19303.0256627767,28689.4267108325,17029.2377540699,Main
United Kingdom,Czechia,4231.74777404059,2012,556.989202655096,4624.10093622236,3905.31627995957,4994.01347674625,3603.11507999884,Main
United Kingdom,Denmark,13247.3086494078,2012,1629.76790185171,14444.9425362678,12192.0227857793,15479.4196198121,11412.6528320321,Main
United Kingdom,Estonia,318.052100107447,2012,55.9562896282749,357.990188127638,284.358759769966,396.984115890896,256.626127520312,Main
United Kingdom,Finland,3816.68413664988,2012,469.931996982884,4150.12903874844,3507.84429094274,4452.42762451683,3254.76140735833,Main
United Kingdom,France,110013.844852349,2012,23338.2456126677,126022.359853737,95852.3295349399,142288.827623578,85214.6166878716,Main
United Kingdom,Germany,64284.7261779391,2012,13464.0432866847,73546.9597796003,56131.3969200269,82528.1627720205,49398.016479711,Main
United Kingdom,Greece,15232.3521261711,2012,3321.0429975085,17432.1137825414,13173.218138287,19822.1187333497,11557.4335402725,Main
United Kingdom,Hungary,2374.06383832024,2012,293.634815569119,2581.51562738632,2180.85372516157,2764.21228750826,2011.67814510324,Main
United Kingdom,Ireland,171498.478720412,2012,43590.5520784944,201425.542233249,146069.703413319,233323.113472314,125695.403676665,Main
United Kingdom,Italy,52855.5379058075,2012,6664.31138488794,57489.8143254171,48641.1164284272,62100.8369838127,45003.2644101466,Main
United Kingdom,Latvia,240.596309757771,2012,30.1183288936418,261.34701095807,219.880845726234,281.252385247582,204.554305940073,Main
United Kingdom,Lithuania,186.206521419637,2012,35.0410393114498,210.903904066736,164.085097103632,237.074051455148,146.637021242687,Main
United Kingdom,Luxembourg,3681.07607229871,2012,754.474380499987,4193.76291514413,3230.46385401236,4774.05091060031,2853.33864953033,Main
United Kingdom,Malta,7934.8479600272,2012,1746.73531889426,9229.46167114668,6826.16213001456,10493.8797180229,6012.71274443949,Main
United Kingdom,Netherlands,37782.9358851217,2012,5040.10342935004,41446.1718521811,34592.1236461616,44901.3723115036,31904.8813391445,Main
United Kingdom,Poland,3880.30508168113,2012,831.01011196328,4475.77335161283,3340.82196572734,5007.22241168968,2954.88645398998,Main
United Kingdom,Portugal,12279.7113729455,2012,2724.5643117892,14279.1723891741,10565.8008841074,16172.3564465192,9384.54627596254,Main
United Kingdom,Romania,621.321591433868,2012,110.15191252953,693.940141562861,553.191097951038,776.26594361673,496.30217427222,Main
United Kingdom,Slovakia,740.575449660298,2012,90.3444023739846,803.674593479771,683.476217501773,867.802247613796,635.322783557459,Main
United Kingdom,Slovenia,457.388090183485,2012,55.6181239478708,494.215798271395,421.444088643739,532.430343138411,392.038947907882,Main
United Kingdom,Spain,199647.819459947,2012,24991.0802966819,217336.032683615,183233.566030271,234363.62289247,171157.078707292,Main
United Kingdom,Sweden,17184.9986187522,2012,2116.21158943428,18612.4164740975,15770.1025095961,20066.9249875202,14660.5308003435,Main
Austria,Belgium,2381.43904427246,2013,307.049074678146,2586.75108563108,2175.2371091323,2793.24102912166,2011.82106809155,Main
Austria,Bulgaria,195.842135666799,2013,25.5650478783829,213.722559185947,179.706715077817,230.551375889648,166.006225198771,Main
Austria,Croatia,3893.85435177312,2013,1149.14068271148,4723.786103486,3204.88386868028,5512.24271208579,2728.55650831596,Main
Austria,Cyprus,186.881119791497,2013,55.9639547888087,224.835026536333,154.711466315246,267.438299115861,129.880509369833,Main
Austria,Czechia,2682.98501530959,2013,357.626984395079,2932.01479210004,2455.74611071412,3171.27854031409,2271.99332542942,Main
Austria,Denmark,1251.06987839714,2013,161.234234743564,1359.9735928023,1149.26618090066,1472.1664482768,1062.24000444352,Main
Austria,Estonia,42.0205149336491,2013,5.78254213933188,46.0529521438606,38.4643854283243,50.0266720756508,35.3951002564289,Main
Austria,Finland,451.606282013075,2013,58.5709123983835,494.500698467414,413.703341026318,533.277960221491,384.555174782381,Main
Austria,France,7817.76878780089,2013,2340.1098334508,9398.73997637934,6445.32205199707,11179.6004607235,5405.24607466167,Main
Austria,Germany,110488.675381906,2013,29901.6674507001,131242.889309558,92736.7454923913,155803.98849324,79213.3274361834,Main
Austria,Greece,1855.5645963281,2013,544.338136631859,2259.50273314266,1541.80535031143,2678.48797262367,1324.46971276567,Main
Austria,Hungary,3587.60322217142,2013,460.200151673839,3899.05080454986,3291.13404076853,4220.71143151652,3053.53081891553,Main
Austria,Ireland,712.689201041522,2013,234.497153562543,880.720989701116,578.809443792489,1055.32143860159,484.138447870034,Main
Austria,Italy,10210.3490498261,2013,1331.89136894896,11091.923614585001,9337.77106567733,12037.8314501258,8606.1634234283,Main
Austria,Latvia,56.040516141204,2013,7.32098468064782,61.1656464867525,51.3660695066537,66.2851001828705,47.7682465657184,Main
Austria,Lithuania,20.8900430352341,2013,6.05452416371035,25.041832643756,17.2642847973729,29.6516313336782,14.511866157935,Main
Austria,Luxembourg,699.426131070035,2013,183.566965321376,825.801619880344,587.389947035179,966.2225908557,508.788458467555,Main
Austria,Malta,135.515615047505,2013,40.5250192659691,163.296164374301,110.749263459354,193.071718036882,93.186888120897,Main
Austria,Netherlands,4968.98760414473,2013,645.910439404533,5431.64748212329,4553.7817317735,5852.66072639789,4209.16913060311,Main
Austria,Poland,1278.04743485254,2013,380.666322106443,1539.99899043881,1055.00604504919,1809.91547558268,894.643032835343,Main
Austria,Portugal,481.187616044752,2013,144.577054582886,581.622080603226,405.566432984735,692.831088547014,339.224050408126,Main
Austria,Romania,175.567573048227,2013,23.3165769846142,191.214765426961,160.302730397417,206.236211216783,146.646432983457,Main
Austria,Slovakia,921.975145588841,2013,121.21096743674,1003.48405880907,840.410236374791,1089.86600534245,774.463904033056,Main
Austria,Slovenia,2323.57142174953,2013,311.167675862417,2536.01942369113,2119.54774542553,2760.52222618407,1972.49866695803,Main
Austria,Spain,4866.82720003414,2013,1504.21673955531,5908.99844010184,4022.78459126857,7106.56306228878,3422.94029729276,Main
Austria,Sweden,2877.19831171374,2013,380.529593942658,3136.18129938841,2636.19214920446,3387.66927517695,2438.1603819428,Main
Austria,United Kingdom,11786.4309262744,2013,3461.88514215848,14212.3998063486,9726.71094408752,16721.2006550051,8082.79762676652,Main
Belgium,Austria,1722.91996941538,2013,227.165112154691,1878.99286515271,1574.98319567138,2037.12311759472,1458.11221010197,Main
Belgium,Bulgaria,299.906359865214,2013,39.9756740384392,328.941616056813,273.972369262622,356.65136581825,253.21583761218,Main
Belgium,Croatia,270.34119347961,2013,84.1125310142493,326.973614046542,223.592081825336,393.588073042252,188.12919403704,Main
Belgium,Cyprus,207.098947089893,2013,63.2312546782661,249.009584766072,169.809107761893,302.309259864194,143.862529401778,Main
Belgium,Czechia,601.139019877153,2013,78.4038492978978,655.32788920804,551.786415057638,711.047739234843,510.943282382369,Main
Belgium,Denmark,1545.05715960285,2013,195.644943153415,1676.53205083855,1419.84963887093,1810.13463385251,1311.00335156153,Main
Belgium,Estonia,49.4519253786163,2013,6.69119981886586,54.2385748669373,45.0662077668816,58.6955029523613,41.7960078400491,Main
Belgium,Finland,366.815477412377,2013,47.2349706183143,400.215355943995,336.206087515576,432.753379348094,312.527469836304,Main
Belgium,France,98019.4845184154,2013,25243.2518500465,115756.928396729,83243.7971484369,134414.404868215,71358.690477355,Main
Belgium,Germany,19510.3002490477,2013,5209.36768142075,23152.6364117205,16417.5273939595,26870.9543399191,13997.7382890402,Main
Belgium,Greece,4406.67307350487,2013,1363.31144423772,5347.48311439824,3629.59790374935,6331.75352861754,3080.92869698834,Main
Belgium,Hungary,883.590540946241,2013,115.16717446656,963.207733341115,809.084782738305,1038.31172621345,746.985991543519,Main
Belgium,Ireland,1137.06190946949,2013,395.744622534709,1412.07397403325,925.836253964754,1714.70270787038,751.71035896639,Main
Belgium,Italy,42957.7307789396,2013,5555.96513240382,46550.4078157873,39326.4368793142,50217.287772653,36331.606404954,Main
Belgium,Latvia,34.615952331115,2013,4.50134094954949,37.7336195930432,31.8073142568106,40.6913555214464,29.1854889415692,Main
Belgium,Lithuania,46.2035688835201,2013,13.5513505281469,55.3708676570819,38.3310740347541,66.5193771342477,32.0186781654733,Main
Belgium,Luxembourg,16057.2282666681,2013,4097.85766192959,18957.1683394697,13517.5081001936,21860.9524017197,11715.3643847956,Main
Belgium,Malta,198.592244271996,2013,61.2418006265923,242.672412326444,163.290318636868,289.068100526321,136.583438777086,Main
Belgium,Netherlands,37650.4693114864,2013,4908.9910896402,40947.0031542308,34414.2262858668,44407.859432667,32028.83088109,Main
Belgium,Poland,965.435960540485,2013,289.037378909039,1159.67167347734,797.249561262461,1393.39679595764,671.331375794629,Main
Belgium,Portugal,2889.43301020852,2013,897.119244537138,3520.71650542623,2377.50559810429,4177.33573057474,1987.8895671056,Main
Belgium,Romania,86.1442681133689,2013,11.740244853357,94.0698787216152,78.1770844830567,101.889706414032,72.0064348375631,Main
Belgium,Slovakia,247.510069527902,2013,31.8224799952531,269.596246045654,227.759926884795,291.902506300214,210.344131489077,Main
Belgium,Slovenia,143.924749780529,2013,18.3470792828176,156.587052224589,131.899008436046,168.99479226022,122.116377528079,Main
Belgium,Spain,34776.0525281089,2013,4482.32023098376,37839.3196023901,31974.4880179848,40894.7626345302,29695.4417567882,Main
Belgium,Sweden,1637.80829119975,2013,207.545363137344,1793.86003365362,1509.86010260502,1935.4642451034,1403.52441265689,Main
Belgium,United Kingdom,20207.4485434393,2013,6239.4106052641,24696.7192140109,16706.7699074508,29568.671200576,13968.8617954663,Main
Bulgaria,Austria,15575.2724877615,2013,1966.1100891101,16955.978914407,14349.8291310987,18310.3741236586,13390.3778241151,Main
Bulgaria,Belgium,21904.6361643971,2013,2742.75479327783,23848.7684041553,20124.1464824032,25670.7466131782,18636.1118840825,Main
Bulgaria,Croatia,280.428090006352,2013,95.4274996915915,345.425764580469,225.41600357072,418.223578812456,187.755549973243,Main
Bulgaria,Cyprus,16918.9714664976,2013,4538.48725342847,19998.3888874238,14226.3636766305,23232.9759873559,12038.4742100265,Main
Bulgaria,Czechia,8825.60643819093,2013,1179.27455112696,9687.3593341352,8069.19638722833,10481.7322481192,7480.29049441851,Main
Bulgaria,Denmark,5052.44156356015,2013,652.688614640847,5513.90038065942,4655.78941233182,5949.2639027114,4288.96046387948,Main
Bulgaria,Estonia,107.974089479655,2013,14.5781337505793,118.012448989188,98.886063170976,128.455000206313,90.9002759595845,Main
Bulgaria,Finland,1406.97962845902,2013,183.912756357326,1531.24745271989,1291.60090782744,1656.38384374984,1196.15425242971,Main
Bulgaria,France,16022.5493966923,2013,5545.89515571622,20142.1674809095,12987.840987104,23702.700557824,10729.1768997002,Main
Bulgaria,Germany,82465.0544407993,2013,22710.374221102302,97791.7240554086,69581.0041234738,115080.848128431,60065.5371669182,Main
Bulgaria,Greece,68568.8781126043,2013,23146.3577515348,84258.9288323259,55320.3415614809,103131.073627935,45931.8092571174,Main
Bulgaria,Hungary,1025.99862392674,2013,132.701889274695,1119.15862535717,942.857249831894,1211.8446459095,870.21994498432,Main
Bulgaria,Ireland,1978.84158624361,2013,770.379151782955,2492.95898415678,1566.47605343951,3095.20737407867,1255.74094314431,Main
Bulgaria,Italy,53018.9488107883,2013,6786.9525168777,57788.2820180417,48461.3701591621,62324.1552951572,44956.669506818,Main
Bulgaria,Latvia,167.510390362512,2013,21.9609577200577,183.344203112589,153.50797322843,197.8195188144,141.839152329035,Main
Bulgaria,Lithuania,59.9604423473843,2013,17.554112702767,72.1371933362092,50.2687055683664,85.6031540876098,42.3575684642051,Main
Bulgaria,Luxembourg,920.09078972043,2013,256.467097654909,1103.28045192447,774.439377333442,1291.69545811377,662.001493166528,Main
Bulgaria,Malta,1047.04888124426,2013,354.050217311193,1302.29679761424,852.001575677091,1579.20391405782,716.077453928981,Main
Bulgaria,Netherlands,16786.0592539073,2013,2156.31863697161,18194.3092430701,15330.3356746797,19680.739506301,14210.9550948767,Main
Bulgaria,Poland,2906.59580063837,2013,974.459213688824,3589.57992312968,2348.22923467719,4287.28601906856,1933.20483362765,Main
Bulgaria,Portugal,5717.09425798653,2013,1949.30622209935,7119.22669118618,4685.90987648397,8714.88079577115,3862.35418200676,Main
Bulgaria,Romania,794.855960735001,2013,104.822640140397,868.192662837789,728.929912070731,936.073765873744,671.366087501164,Main
Bulgaria,Slovakia,1131.98803157651,2013,147.773768293221,1235.38417396838,1040.69462387831,1334.30981824032,957.26457106323,Main
Bulgaria,Slovenia,1251.27481514195,2013,162.560625410783,1369.41513561203,1151.01147490333,1475.38352773654,1066.86668945546,Main
Bulgaria,Spain,133012.161129598,2013,17175.5246893747,144265.41650884,121697.860960584,155345.143192151,111416.932440115,Main
Bulgaria,Sweden,6664.18938737245,2013,849.275837963535,7255.3084524188,6118.94936071752,7843.29905260309,5670.20190228688,Main
Bulgaria,United Kingdom,45468.8047571628,2013,15612.5339189385,56123.0644147936,36584.9701086652,68715.256361123,30152.2312330886,Main
Croatia,Austria,32653.2758191095,2013,4365.87114000312,35841.9958160989,30034.7821341496,38933.0858129492,27693.8234750352,Main
Croatia,Belgium,73.3810023477707,2013,9.65616255347367,80.2589277668591,67.2988137926284,86.7623861355933,62.2488142466221,Main
Croatia,Bulgaria,58.9033559824519,2013,7.51488278655323,63.8367075972298,54.0652128991286,69.0867268522665,49.679322750697,Main
Croatia,Cyprus,94.3875099388717,2013,33.2937877621527,117.651841171971,76.2175996847121,144.111685552853,63.759998505127,Main
Croatia,Czechia,1586.20897388156,2013,212.390108361572,1733.43006731257,1447.78889055805,1877.68976215186,1339.92741337766,Main
Croatia,Denmark,697.940295936511,2013,88.9501103641816,756.947788958877,639.352989235767,820.137199758792,594.929284264738,Main
Croatia,Estonia,15.6803690735767,2013,2.0715296320745,17.1469975611506,14.33447082741,18.4924725166115,13.1825397595826,Main
Croatia,Finland,180.526425872715,2013,22.9446331794775,196.09857693729,165.959271749026,213.182729729469,154.39639212525,Main
Croatia,France,6772.23570753473,2013,2371.14606871417,8362.44098790784,5435.18531044889,10283.7033358206,4467.20577250411,Main
Croatia,Germany,123612.364781238,2013,33805.1074081513,147692.373180288,104223.211803326,173174.67490138,88374.2180827367,Main
Croatia,Greece,539.859581484051,2013,188.451914648723,668.798477845696,439.860652993751,801.977399029652,360.487212975338,Main
