"year","name","total","sd","upp50","lwr50","upp80","lwr80","model"
2012,"Netherlands",366312.891475806,18930.0186635288,378503.880788401,354220.352214522,391559.936115184,343133.32688113,"Eurostat 10 percent"
2012,"Poland",56573.0533823648,5687.02970896135,60258.5896556226,53159.6994013381,64304.4445416939,50420.2811552802,"Eurostat 10 percent"
2012,"Portugal",179123.346239319,20842.4925045059,193774.662711475,165638.566766422,208768.311271862,155951.956117867,"Eurostat 10 percent"
2012,"Romania",12673.7417275289,833.376105742804,13241.2751100166,12142.0779987519,13825.712285489,11677.7169553713,"Eurostat 10 percent"
2012,"Slovakia",67476.241015418,6613.332931894,72003.5109396232,63088.0536088278,76217.2303752364,59557.2648780507,"Eurostat 10 percent"
2012,"Slovenia",54110.5205598295,5116.23928892121,57689.1335247229,50716.1595915121,60926.2348651486,48163.9812724218,"Eurostat 10 percent"
2012,"Spain",1705047.18326168,102221.522281971,1774530.6203345,1637623.29721789,1839360.83467646,1582265.1732746,"Eurostat 10 percent"
2012,"Sweden",339628.429019724,16645.6469474966,350618.816670298,328223.419831241,360284.746351698,318445.222134085,"Eurostat 10 percent"
2012,"United Kingdom",2176781.98570165,167424.824545239,2292619.16500119,2074088.44780165,2409592.41023382,1986515.71023362,"Eurostat 10 percent"
2013,"Austria",480225.363554274,28496.39169135,501361.364322833,462442.993614158,518972.85062159,445824.570832277,"Eurostat 10 percent"
2013,"Belgium",607979.050868605,30842.5033405245,628957.36788955,587589.850587615,650071.265214415,569671.276131989,"Eurostat 10 percent"
2013,"Bulgaria",14256.4879406412,681.756031847976,14710.2285186295,13840.6155523004,15164.3276046128,13414.7232663533,"Eurostat 10 percent"
2013,"Croatia",56808.7134567927,9552.24338118215,63590.3203510272,50989.7152187968,70341.4880619134,46356.0124449557,"Eurostat 10 percent"
2013,"Cyprus",82748.8935092271,11150.4793515943,91104.182755851,76261.0114110125,99063.2277896135,70580.3295341278,"Eurostat 10 percent"
2013,"Czechia",172247.706122732,14061.478741463,182228.943256403,162953.46274063,191302.588751384,155274.933644786,"Eurostat 10 percent"
2013,"Denmark",156440.980496863,8026.2249437231,161890.199897972,151319.442169194,167628.777056778,146714.787545202,"Eurostat 10 percent"
2013,"Estonia",11674.4566670386,709.51330715665,12176.0919625625,11216.3678052105,12650.6072893058,10821.8989222763,"Eurostat 10 percent"
2013,"Finland",91914.774564104,8857.58481337392,97935.7712214197,86156.291239821,103950.535635695,81739.5308985283,"Eurostat 10 percent"
2013,"France",1377154.09598733,154735.725820506,1487671.5184679,1281080.78570253,1596681.07422123,1203931.25468393,"Eurostat 10 percent"
2013,"Germany",2734421.0678854,342223.365163218,2971153.94319316,2524638.95542677,3202710.32543059,2359873.94038083,"Eurostat 10 percent"
2013,"Greece",286881.439833956,36859.7914389268,311733.498332868,263713.544875732,337572.16417901,245122.664278199,"Eurostat 10 percent"
2013,"Hungary",212346.998104347,21289.8311812861,226806.980613268,198975.307881113,241433.163452667,187182.350151383,"Eurostat 10 percent"
2013,"Ireland",414965.869935103,61912.4238344267,460021.601777049,377233.915557532,502756.24803334,346976.7190362,"Eurostat 10 percent"
2013,"Italy",1670425.55907781,136500.650603215,1764094.21997434,1586904.46763902,1864354.54963005,1515004.1674792,"Eurostat 10 percent"
2013,"Latvia",20570.8734328879,1917.66688459251,21845.5706780144,19424.5066507511,23180.8766537255,18339.5162545303,"Eurostat 10 percent"
2013,"Lithuania",11305.7843365199,1700.04225733694,12449.4353347473,10245.1738187557,13665.7540107939,9432.24694490797,"Eurostat 10 percent"
2013,"Luxembourg",146524.334200137,16516.8550026539,157176.396845206,135918.152751121,169151.821570815,127447.655744959,"Eurostat 10 percent"
2013,"Malta",17656.5715274333,2674.49198742365,19462.7071099004,16079.4887980714,21499.8444111813,14857.2205529973,"Eurostat 10 percent"
2013,"Netherlands",402123.013678887,20124.2685999824,415926.833923398,388790.54123305,428666.197675001,377456.891667843,"Eurostat 10 percent"
2013,"Poland",62259.9804073149,7484.91401069475,67496.15793538,57922.4746467794,72966.8981984278,54386.607319507,"Eurostat 10 percent"
2013,"Portugal",182696.700594635,27214.8225908129,202553.450290817,165402.609399022,222552.177154656,153623.851223329,"Eurostat 10 percent"
2013,"Romania",14810.6511206642,856.560247136857,15376.7010522339,14218.2155128719,15957.7989482949,13768.1572785181,"Eurostat 10 percent"
2013,"Slovakia",97423.0371382302,9867.83912413107,104261.24289679,91047.7319794553,110858.630181847,85986.8823882707,"Eurostat 10 percent"
2013,"Slovenia",57722.6556873278,7703.22820539233,63389.16472023,53148.4375583258,68893.5049253092,49242.6262585786,"Eurostat 10 percent"
2013,"Spain",1785798.35664502,109113.31316414,1859281.23784027,1713744.78006093,1936428.9691632,1656360.39649807,"Eurostat 10 percent"
2013,"Sweden",353091.998537755,18341.2335617752,365683.792615448,340772.248079697,377727.582431729,330617.907141482,"Eurostat 10 percent"
2013,"United Kingdom",2245531.76944833,215397.32270013,2397922.13450109,2113217.61333471,2543906.39571384,1995644.63420629,"Eurostat 10 percent"
2014,"Austria",529214.054753431,29915.606282414,549472.981209644,509485.583297667,567850.985207216,492905.135066292,"Eurostat 10 percent"
2014,"Belgium",652661.615825179,33494.0195381431,676309.046717188,630690.388841698,695736.587255107,611390.068325252,"Eurostat 10 percent"
2014,"Bulgaria",15420.5059367831,812.51933645747,15989.1695193595,14894.4373349928,16500.7879400077,14438.7368879412,"Eurostat 10 percent"
2014,"Croatia",57865.1404674379,10670.7453994128,65345.3775770516,51373.6870480504,73234.9064652925,46316.2573826848,"Eurostat 10 percent"
2014,"Cyprus",81123.1319016589,12921.3324828715,89939.7946684802,73200.1548373941,99250.3674040496,67264.3201008551,"Eurostat 10 percent"
2014,"Czechia",193455.010747388,16754.9662330351,204662.325668521,181841.543876691,216247.397522082,172855.515220138,"Eurostat 10 percent"
2014,"Denmark",173791.440454129,8187.44433289407,179170.422182847,168578.463930705,184623.029094998,163822.159869285,"Eurostat 10 percent"
2014,"Estonia",13124.2273912912,774.512082243236,13653.080643218,12607.8920419569,14156.2616420778,12170.517761866,"Eurostat 10 percent"
2014,"Finland",102027.068964914,9047.02375971975,108646.318359977,96551.4454092974,115020.899816414,91669.969117599,"Eurostat 10 percent"
2014,"France",1347535.36323631,167835.457078656,1460952.04647751,1238489.80942918,1588448.10312493,1153062.51308956,"Eurostat 10 percent"
2014,"Germany",2754708.81262806,367051.89177892,2994623.11204584,2519748.84120813,3267550.70825133,2332201.74757124,"Eurostat 10 percent"
2014,"Greece",279967.229722217,42909.0422938235,310022.37056828,253946.296471143,340856.893786929,234027.192726601,"Eurostat 10 percent"
2014,"Hungary",233621.926955552,23913.8067432662,250057.293016124,218255.073126764,265107.72359183,205672.203398595,"Eurostat 10 percent"
2014,"Ireland",420772.63450292,64441.0657146305,465555.860858541,380263.803691672,509364.401821682,349221.825921555,"Eurostat 10 percent"
2014,"Italy",1777741.92904579,146195.929314062,1880510.92676396,1682150.60440816,1974771.1847207,1605619.72181875,"Eurostat 10 percent"
2014,"Latvia",20035.2644545438,2483.80411194221,21736.6276966523,18446.5710102139,23432.8754815274,17223.2749145481,"Eurostat 10 percent"
2014,"Lithuania",11446.314707995,1561.61335153331,12536.8583931625,10489.4707302821,13546.5084367027,9756.17553696402,"Eurostat 10 percent"
2014,"Luxembourg",151992.741476572,17777.54122688,163962.627735735,140522.598319593,177082.204929281,131086.95400008,"Eurostat 10 percent"
2014,"Malta",20361.82710204,3375.83844030505,22554.6070173841,18343.9450445847,25081.0952559439,16777.399927515,"Eurostat 10 percent"
2014,"Netherlands",441328.505955074,22600.4277933554,457135.087905364,426579.173294762,470188.704902204,413554.983605,"Eurostat 10 percent"
2014,"Poland",68817.1206134591,8849.14903042978,74775.0238149488,63535.5458807694,81248.6154251257,59382.1431729577,"Eurostat 10 percent"
2014,"Portugal",185541.526675937,31304.4786729875,208487.731840622,166975.654863566,231590.315848208,152680.990976533,"Eurostat 10 percent"
2014,"Romania",17045.4445014859,945.469913466553,17680.292743695,16411.7266813239,18254.1602021205,15873.8125205468,"Eurostat 10 percent"
2014,"Slovakia",114979.531703297,10825.1720325619,122462.272713409,107960.200009063,129426.774378121,102243.068400513,"Eurostat 10 percent"
2014,"Slovenia",60336.8193737428,5786.37539304748,64341.8372258703,56699.2903899671,68523.0586202385,53347.9804079475,"Eurostat 10 percent"
2014,"Spain",1829203.65150579,112611.948761226,1905971.0558042,1758110.42571557,1979053.88053915,1697518.38420037,"Eurostat 10 percent"
2014,"Sweden",372045.126524706,19439.0930230502,385692.34870877,358946.429637945,397808.866487609,348189.641920173,"Eurostat 10 percent"
2014,"United Kingdom",2310298.44886785,237449.717409121,2479082.65734437,2159209.25022943,2638535.64497357,2038271.26373235,"Eurostat 10 percent"
2015,"Austria",592127.049577441,33689.9712594467,615506.511308041,570537.280129752,636991.153760738,550670.515378871,"Eurostat 10 percent"
2015,"Belgium",696493.176057861,34929.7911283929,720923.133569554,673575.627698556,742519.595488125,655053.378946027,"Eurostat 10 percent"
2015,"Bulgaria",15947.940062443,819.820656373457,16511.4203983165,15395.8838927114,17013.2929863539,14932.5356840837,"Eurostat 10 percent"
2015,"Croatia",58677.2906081679,11421.2821574026,66941.6620730889,51908.3117457102,75297.8072984506,46772.9350294371,"Eurostat 10 percent"
2015,"Cyprus",79029.6586433934,13856.9965501232,88516.5993469305,71046.5090565118,98665.1160101035,64009.1935467539,"Eurostat 10 percent"
2015,"Czechia",214733.458826539,25429.7775141696,232213.072235949,199270.776504444,250251.071670339,185443.862943289,"Eurostat 10 percent"
2015,"Denmark",192154.548224389,8806.84043397547,198050.578587628,186076.654890802,203780.218538908,181556.891017232,"Eurostat 10 percent"
2015,"Estonia",16831.967508753,939.566496535215,17495.2568729894,16188.0852477843,18063.4745171593,15673.8007072599,"Eurostat 10 percent"
2015,"Finland",111893.420968854,9527.35653445021,118359.612307161,105886.295417893,124907.893144404,100888.516461718,"Eurostat 10 percent"
