"year","orig","dest","total","sd","upp50","lwr50","upp80","lwr80"
2011,"Austria","Belgium",2128.45227109958,333.08463856256,2339.88024394406,1920.53844847104,2594.2407790227,1718.79613373097
2011,"Austria","Bulgaria",132.350407916236,3.37482611010577,134.913687943532,129.360443432952,136.426291120793,127.591501091153
2011,"Austria","Croatia",4024.60773853234,106.118982976975,4092.96881499892,3923.84054543188,4154.53973796911,3886.91510196499
2011,"Austria","Cyprus",135.194924199758,3.65011583197351,137.877172826102,131.964060644781,139.781884656899,129.766140605449
2011,"Austria","Czechia",1622.62104010191,286.370066252842,1793.68007801198,1441.4169972352,2023.71275138352,1314.25872050413
2011,"Austria","Denmark",1202.70741764095,31.8168455298334,1226.02397944482,1174.75655350265,1242.80754532435,1159.86230505986
2011,"Austria","Estonia",38.2447583575633,0.964687002446608,39.0430078487227,37.5119532179523,39.5992359038752,37.011270550956
2011,"Austria","Finland",418.99896006236,10.8841038589855,426.765002000602,409.626482530394,432.080290419563,404.468441856413
2011,"Austria","France",8063.43224118022,222.286129296837,8223.7860767842,7865.69716756993,8328.4207774702,7739.70605628426
2011,"Austria","Germany",126499.660513553,3447.90175166099,128687.74642881,123141.547702382,130290.532429491,121746.414758625
2011,"Austria","Greece",1718.28081334498,46.1551710437781,1755.82796929324,1683.64579180574,1778.53608376705,1661.89084989987
2011,"Austria","Hungary",3248.82150374085,82.8946872504081,3314.37332846658,3179.62793452808,3351.71746293894,3138.77011911332
2011,"Austria","Ireland",548.690093718521,106.64700979441,616.453827242851,477.795281528898,684.873370948516,433.269737622428
2011,"Austria","Italy",9578.91476194808,246.218804636398,9719.07955235027,9343.09054819643,9854.28649335311,9203.94344049492
2011,"Austria","Latvia",74.5429329269394,2.02769981656769,76.1227930777437,73.0106349269851,77.0914392946456,71.8662283679626
2011,"Austria","Lithuania",13.5525007401735,7.14084030076125,18.5573694771942,9.35700093204817,23.18410824287,7.12650250375413
2011,"Austria","Luxembourg",627.811131211841,17.8248589841527,642.717909858284,613.960490093973,652.319351131412,606.607274913422
2011,"Austria","Malta",82.1705268096916,2.23057129501918,83.7331841324386,80.0652313212763,84.7140587378335,78.846346100812
2011,"Austria","Netherlands",4430.49283027429,735.011255187409,4913.49106637661,3988.87556382847,5453.41570977222,3581.76830676316
2011,"Austria","Poland",1062.72720014341,29.3326048775489,1085.86427788476,1039.36829196498,1105.20941455629,1027.43405438511
2011,"Austria","Portugal",364.31386441039,9.21317347733934,371.44154417864,357.208526155325,376.493915039217,352.746775621459
2011,"Austria","Romania",334.048503302004,8.98387992710043,341.221686435266,326.810689836622,344.858354958105,322.522855592773
2011,"Austria","Slovakia",482.91876325555,12.3884427928841,492.026193685727,473.054845011482,498.447330210956,467.358324375074
2011,"Austria","Slovenia",1887.42569907132,49.0034516802935,1922.61046529974,1848.42639626596,1946.92743174738,1818.96404787575
2011,"Austria","Spain",4739.52471782687,122.140865748402,4817.66899571994,4614.06094778236,4870.74285901134,4556.09449207247
2011,"Austria","Sweden",2882.0048872192,77.2389125006073,2934.08501189919,2811.77512461386,2976.06873738952,2775.57735889656
2011,"Austria","United Kingdom",11308.6233976158,309.864208047189,11525.6694305933,11012.1076956333,11677.109329385,10870.0884954902
2011,"Belgium","Austria",1606.37516973044,42.866074553214,1635.650271875,1569.88943392192,1657.63951466386,1547.87404889414
2011,"Belgium","Bulgaria",206.338954938746,5.08003223379422,210.017867160102,201.999023694693,212.178246919075,199.045160898526
2011,"Belgium","Croatia",179.294969610563,4.73732479550918,182.843241840758,175.625042534471,185.891497070579,173.263459345797
2011,"Belgium","Cyprus",132.482159551321,3.53180221253708,134.966578839297,129.389340042722,137.438436338739,128.089083084
2011,"Belgium","Czechia",333.018780904003,52.0394975162359,366.314907063583,301.575359197904,402.05686452436,271.431964225722
2011,"Belgium","Denmark",1333.33227306562,36.3345979142906,1360.06459176024,1298.93150815829,1376.51208329396,1279.39208152085
2011,"Belgium","Estonia",32.1535813957624,0.871719542131615,32.7925956627191,31.3226943587254,33.1742260161501,31.0032645190453
2011,"Belgium","Finland",277.61633092173,7.15320948053071,283.433023442565,271.819599416422,287.236694576408,268.620828629053
2011,"Belgium","France",104144.072902776,2912.12041896372,106545.373856544,101874.084680469,108047.945114528,100322.585835473
2011,"Belgium","Germany",19184.2815344019,515.472097515727,19570.9965105529,18737.0235711324,19857.1590581895,18526.9518749588
2011,"Belgium","Greece",4847.08499493419,128.595328142678,4940.54734651858,4732.92661736553,4999.51489749379,4663.80828698524
2011,"Belgium","Hungary",794.897125511937,20.6235066118654,810.025310398204,778.007513586379,821.480118629712,768.796162062801
2011,"Belgium","Ireland",1047.73282054377,198.561102205448,1170.33124609907,928.088806382153,1315.0902039461,845.37397506355
2011,"Belgium","Italy",41054.9249107909,1090.46196816521,41920.6390493522,40194.8887292263,42421.1565441222,39719.1944693789
2011,"Belgium","Latvia",32.1278987253507,0.835969292154505,32.7940068533914,31.4723202123233,33.2297511741526,31.0544612746054
2011,"Belgium","Lithuania",33.0975912047136,18.591873470663,44.4822643606443,23.6874604495396,59.9078738084202,17.9669842080636
2011,"Belgium","Luxembourg",13824.5440783292,389.051795948317,14073.4722892581,13458.459458204,14343.4806889934,13305.8948097761
2011,"Belgium","Malta",122.38240913578,3.24430271009514,125.151911445182,119.842771040178,126.445464318553,117.904827734794
2011,"Belgium","Netherlands",33537.6845804302,5496.7167840221,37478.7190259921,29715.0440844736,40640.7469399821,27233.2449144139
