"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",441054.830231773,10719.6687853717,452611.738421963,435901.017460172,458548.34712138,431350.259592387,"Estimate","Estimate"
2011,"Belgium",543752.78099103,30008.0456930517,567600.12183588,525853.658668305,584340.266175769,508163.534954429,"Estimate","Estimate"
2011,"Bulgaria",9655.23940334542,223.708433887781,9920.44671224976,9550.77004609878,10053.0399166297,9476.19504829533,"Estimate","Estimate"
2011,"Croatia",69979.6093808214,609559.768121494,106848.822985845,60337.7293589967,194825.499560225,58103.3108078445,"Estimate","Estimate"
2011,"Cyprus",95028.3867324122,84289.1328093846,98447.5557692727,92273.2208310683,114884.036026111,91254.2214922674,"Estimate","Estimate"
2011,"Czechia",104452.024498216,8742.61322638004,110301.435812051,98635.1745591899,116743.882183964,93930.345574311,"Estimate","Estimate"
2011,"Denmark",136745.131987461,3047.36333320351,141237.170491599,135706.812744582,142568.220839456,134594.060269547,"Estimate","Estimate"
2011,"Estonia",8560.70819761793,186.954192675901,8815.30607312801,8485.43806507784,8910.54705082972,8416.64167452738,"Estimate","Estimate"
2011,"Finland",76722.9972538449,1746.82048795776,78967.3888505299,75999.1395722497,79983.3853189699,75268.2068813413,"Estimate","Estimate"
2011,"France",1493124.31136011,177569.716159431,1540026.80958115,1475456.56544473,1560493.26029375,1465845.78704999,"Estimate","Estimate"
2011,"Germany",2766894.59068449,129830.203675493,2855039.38065913,2739888.89281219,2885534.52580744,2721975.80035033,"Estimate","Estimate"
2011,"Greece",319492.673938741,81265.6097963667,328449.636974076,313504.444450987,348977.594544391,311187.385669651,"Estimate","Estimate"
2011,"Hungary",189452.024575632,4506.79901292274,194210.547424059,186861.134957599,197057.185827257,185267.385523077,"Estimate","Estimate"
2011,"Ireland",422621.608992193,37801.9579760176,446473.62378945,400100.263489612,477228.806364742,382140.278284743,"Estimate","Estimate"
2011,"Italy",1379633.10816857,32194.5419642732,1422068.57816187,1365602.12095269,1437746.96864925,1353997.44591229,"Estimate","Estimate"
2011,"Latvia",19444.8643176419,441.61415075243,19940.5710826353,19208.1328010519,20192.5607124676,19045.2406859083,"Estimate","Estimate"
2011,"Lithuania",11345.1131206493,302.993628811523,11583.5208481022,11106.6796203697,11791.9937045495,10983.9187039141,"Estimate","Estimate"
2011,"Luxembourg",139270.101241957,3170.09030615214,143352.388491256,137842.196577974,145030.167005824,136746.12338549,"Estimate","Estimate"
2011,"Malta",15362.9649077107,351978.392553564,22152.6369299959,14329.6662994719,72346.4840371241,13938.7209963286,"Estimate","Estimate"
2011,"Netherlands",347656.042887315,19212.8324374928,361005.353986618,336044.863295296,374572.601880275,323899.92016781,"Estimate","Estimate"
