"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",441881.176703327,14561.6318593014,454626.931265062,431403.399417909,461909.974252229,425542.908066114,"Estimate","Estimate"
2011,"Belgium",555842.331663323,71349.3156341251,605273.895672018,511036.923347013,647852.2100737,479455.04052593,"Estimate","Estimate"
2011,"Bulgaria",9978.71958952967,606.810098606676,10364.166058383,9700.19693390838,10955.4503122426,9446.88022116298,"Estimate","Estimate"
2011,"Croatia",57364.6345857397,2016.87536410785,59170.7426780772,56045.8511667847,60474.55452725,55342.9813416056,"Estimate","Estimate"
2011,"Cyprus",92327.9217254467,2727.06882197938,95057.6665708614,90808.193999825,96620.538526799,90112.2208575848,"Estimate","Estimate"
2011,"Czechia",122373.150034882,16820.7564538711,134000.634374322,112938.043809464,148872.413508261,105718.798380164,"Estimate","Estimate"
2011,"Denmark",136763.612464106,3513.02407598669,140686.459844904,134549.876513703,142845.710743509,133515.437431677,"Estimate","Estimate"
2011,"Estonia",8968.88668716964,2254.03304728037,9300.68493086624,8689.58500504546,10573.8864292804,8523.50658768982,"Estimate","Estimate"
2011,"Finland",76615.741338775,2000.72365440413,78767.0386096369,75283.0197706816,79814.4283830903,74727.8887647369,"Estimate","Estimate"
2011,"France",1488716.95189785,44950.8669020666,1541951.2484338,1471025.92445947,1568522.06503022,1461365.65223948,"Estimate","Estimate"
2011,"Germany",2861318.178768,227514.641706701,2992779.73683796,2750090.85372585,3135678.44192945,2724306.83676459,"Estimate","Estimate"
2011,"Greece",315124.817450607,8731.49323622383,325215.502605641,310859.727979323,330149.602558649,308267.03531206,"Estimate","Estimate"
2011,"Hungary",188642.267790206,5217.03395002586,194012.767434755,185357.343304579,196945.744611573,183764.240921975,"Estimate","Estimate"
2011,"Ireland",451543.053857616,65293.1033826631,491284.874439119,414745.929737952,538054.37233068,387195.990732096,"Estimate","Estimate"
2011,"Italy",1373971.69292432,37249.3712293111,1416477.15549422,1353992.92302572,1440798.2051599,1343377.94768816,"Estimate","Estimate"
2011,"Latvia",19998.2422456093,1547.14782933375,20727.5914227755,19414.1420897913,21712.762372535,19098.7639487211,"Estimate","Estimate"
2011,"Lithuania",11993.1333179147,729.269823829738,12435.6086289653,11663.5991609422,12981.8369482365,11415.8371903683,"Estimate","Estimate"
2011,"Luxembourg",139257.138755427,3846.79606347709,142991.406013705,136467.818519802,145444.684149594,135420.730698966,"Estimate","Estimate"
2011,"Malta",14147.2136634223,543.901035898775,14549.0921021668,13888.9779816788,14903.3278743065,13737.5705670007,"Estimate","Estimate"
2011,"Netherlands",361169.204343205,41573.988226267,388372.348129761,338132.52795592,416751.830208109,317908.904945036,"Estimate","Estimate"
2011,"Poland",55339.7373903787,6525.88629764059,58983.6470024079,53365.229682987,64241.4301639488,51142.1398648041,"Estimate","Estimate"
2011,"Portugal",183040.795352047,4772.99997413756,188010.597239172,179687.513215806,190495.322516241,177889.008097914,"Estimate","Estimate"
2011,"Romania",11439.0610989019,290.56963238289,11803.2530092435,11282.3279833465,11979.0308358407,11213.6149490833,"Estimate","Estimate"
2011,"Slovakia",26752.0245885491,2937.02307773364,29193.1956131258,25372.3007466367,31306.9186844134,23902.6341772414,"Estimate","Estimate"
2011,"Slovenia",50433.2530479885,1420.6657956445,51804.1427672519,49575.1050411375,52723.8111526962,49066.6378764681,"Estimate","Estimate"
2011,"Spain",1607686.18723055,44463.3952398343,1660651.1975835,1582363.17763134,1682934.00593538,1568600.03305244,"Estimate","Estimate"
2011,"Sweden",346475.835378862,9053.7079599488,357242.008796398,341115.726318369,362758.8736994,338978.647087026,"Estimate","Estimate"
2011,"UK",2214988.6125565,169309.47766318,2271728.00814195,2149518.68776771,2316738.12650661,2125439.87594728,"Estimate","Estimate"
2012,"Austria",442091.274852044,32036.6445466445,463842.260459031,423939.459935152,486813.602050609,407495.195105012,"Estimate","Estimate"
2012,"Belgium",561640.411143851,39993.8645979497,589245.255762565,536960.366884883,617091.910130875,517195.91767753,"Estimate","Estimate"
2012,"Bulgaria",12926.8393841088,855.155850874137,13404.3493532965,12360.3154261395,14057.9499298088,11913.2112517589,"Estimate","Estimate"
2012,"Croatia",59079.6846090201,9945.7466170876,66807.6018205485,51989.3591884403,73635.504080316,48070.5065188985,"Estimate","Estimate"
2012,"Cyprus",88497.9117166779,12729.2162587836,97423.1917159485,80886.1642471937,105929.302297775,73750.7974443503,"Estimate","Estimate"
2012,"Czechia",157005.235992782,24143.824268324,171612.927109113,143996.134170907,189218.200872291,132495.611057066,"Estimate","Estimate"
2012,"Denmark",141903.978677253,7798.6825513715,147890.916932865,137173.980860166,152734.391833228,132472.823485078,"Estimate","Estimate"
2012,"Estonia",11962.0433112788,2560.88331798173,13119.2726882425,11015.9090918469,14382.6786465815,10294.9707176311,"Estimate","Estimate"
2012,"Finland",83338.2601247215,9852.93281507161,89400.6793352738,77478.9330383397,96845.3077272725,72886.8451449858,"Estimate","Estimate"
2012,"France",1449786.06941836,186633.874348856,1574910.24240668,1342130.8097891,1711116.71709543,1247859.76785146,"Estimate","Estimate"
2012,"Germany",2779355.06552327,391832.938898227,3091498.73716456,2567540.50485726,3328796.38476898,2396817.32484643,"Estimate","Estimate"
2012,"Greece",294849.326679634,38231.5078860189,320210.57152022,267105.722141428,349256.485980345,251701.014343644,"Estimate","Estimate"
2012,"Hungary",195130.243179716,23145.9966263205,210939.93192624,180026.834351379,227762.168119165,169573.360114791,"Estimate","Estimate"
2012,"Ireland",447310.806901542,85811.6338690916,503340.319590946,389911.902450521,561877.403893712,361477.392956958,"Estimate","Estimate"
2012,"Italy",1545712.25214365,162994.395926808,1674472.69739914,1450607.23695088,1780889.88656314,1377572.055525,"Estimate","Estimate"
2012,"Latvia",23172.7051890588,3544.09521854301,25442.3902209553,20858.9971955185,28120.059588522,19262.6481148211,"Estimate","Estimate"
2012,"Lithuania",13481.7696792791,2352.28856875358,15082.2337962881,12146.8370510733,17236.4177935582,11148.9955887372,"Estimate","Estimate"
2012,"Luxembourg",142797.9946815,19314.3528115596,156447.170325624,128822.421597246,165913.837456859,120086.154936514,"Estimate","Estimate"
