"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",187778.292888713,4723.98891611852,190917.814663477,182930.074684196,192783.98175084,180824.582368564,"Estimate","Estimate"
2011,"Belgium",279483.134415035,8487.73923173528,286075.062756605,273806.608895378,290608.489433354,269106.284475863,"Estimate","Estimate"
2011,"Bulgaria",440442.76751274,11104.4715116487,447428.738103212,429126.733682797,452659.682843028,423756.975806846,"Estimate","Estimate"
2011,"Croatia",244825.900756348,5976.60816846112,248991.4065654,238289.756614801,251292.029424135,235653.028515998,"Estimate","Estimate"
2011,"Cyprus",83641.0042688287,2064.64044860192,85445.4072837632,81987.7647470833,86220.2724851943,80974.6639892094,"Estimate","Estimate"
2011,"Czechia",171708.225147782,122271.837876753,245215.723612957,131562.526123698,350167.735134793,109649.496289432,"Estimate","Estimate"
2011,"Denmark",83347.0142500538,2028.73915904536,84804.4082853292,81369.3118352905,85820.1654999364,80503.3849320466,"Estimate","Estimate"
2011,"Estonia",54682.9031296465,1378.49662683196,55637.7248887286,53334.2163084392,56226.3562736733,52668.6416524737,"Estimate","Estimate"
2011,"Finland",147054.586569237,3798.85960802313,149860.744800399,143341.788186216,151627.813537763,141690.46569894,"Estimate","Estimate"
2011,"France",770525.653656227,26640.1362901003,786589.852023679,752630.917674197,810188.972635247,740401.984346527,"Estimate","Estimate"
2011,"Germany",1339972.52087055,35543.0824420024,1363088.09485096,1309542.21187414,1386022.18360001,1289374.90689781,"Estimate","Estimate"
2011,"Greece",228217.560413723,5758.44673757654,232359.485214718,222792.991037679,234578.440712298,219583.270323174,"Estimate","Estimate"
2011,"Hungary",210190.773216036,5396.87262817891,213760.193322112,204808.24008372,216536.794784711,202622.047567344,"Estimate","Estimate"
2011,"Ireland",316504.391612315,8246.62771795967,322393.36367204,309216.06217875,326410.073563497,305339.505990028,"Estimate","Estimate"
2011,"Italy",743538.952348161,20597.0718129532,756313.046350318,727140.679740007,769431.818943815,715070.758346128,"Estimate","Estimate"
2011,"Latvia",114531.471510068,4060.4006247212,117435.271666465,111639.800447193,119576.084013254,108933.477417965,"Estimate","Estimate"
2011,"Lithuania",208908.82121939,6517.48659351286,212874.293910381,204443.913118928,217012.977944484,200386.417056612,"Estimate","Estimate"
2011,"Luxembourg",38789.1128795702,1467.454427612,39846.7146738569,37819.7488317621,40737.0525073167,37043.2925951889,"Estimate","Estimate"
2011,"Malta",27680.2823166672,1182.15833999269,28270.3461127303,26990.1139475858,29497.8802838923,26496.0678421547,"Estimate","Estimate"
2011,"Netherlands",304248.630892695,14523.124949752,315738.573440982,295689.725585503,324840.393850264,288223.194370554,"Estimate","Estimate"
2011,"Poland",2266462.34261347,54043.2300883145,2305677.75407219,2216629.44065552,2336352.45716531,2195471.67388387,"Estimate","Estimate"
2011,"Portugal",841443.951384836,20653.8194722006,857130.287808318,824454.409300454,868099.700143912,813752.229019518,"Estimate","Estimate"
2011,"Romania",2225038.35760728,51211.4433861574,2255776.70800392,2165304.52941697,2276548.32223999,2146312.86496322,"Estimate","Estimate"
2011,"Slovakia",208961.156202189,10492.8671912596,215226.903720717,202179.851205657,222579.494968843,196875.595961646,"Estimate","Estimate"
2011,"Slovenia",60686.2119040341,1390.68494642432,61459.6203052927,58968.4459849873,62090.2295193945,58431.1053468646,"Estimate","Estimate"
2011,"Spain",372281.146068315,10346.8175699207,379362.250146888,363092.367705633,385138.634995937,358427.346955597,"Estimate","Estimate"
2011,"Sweden",127325.12952489,3041.83107594609,129033.184951106,123866.039025876,130755.760811432,122716.888399188,"Estimate","Estimate"
2011,"UK",773804.204837648,40316.9631195966,802708.19491018,751704.318886338,833948.089866463,731694.557372821,"Estimate","Estimate"
2012,"Austria",182519.758452529,26258.5766156415,202822.245680443,166927.393843786,220349.474511022,153547.686791222,"Estimate","Estimate"
