"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",190943.570414481,3356.4448024907,193312.279984014,188584.285290848,195331.070266765,186203.634854317,"Estimate","Estimate"
2011,"Belgium",285176.156196407,6962.84264850482,289372.50990576,280241.619000821,293615.311739857,276347.054738028,"Estimate","Estimate"
2011,"Bulgaria",446336.502154554,7235.16683833844,451849.685080956,440693.759728221,455423.904197655,436177.120432179,"Estimate","Estimate"
2011,"Croatia",248572.35353391,4043.72652128362,251363.054363713,245070.026600504,253475.511501551,243061.682713699,"Estimate","Estimate"
2011,"Cyprus",85159.2945865454,1454.40806332006,86029.9676767515,83971.3289956074,87032.601349192,83098.021021988,"Estimate","Estimate"
2011,"Czechia",195012.851800634,191810.232730893,284499.312041842,141343.722930526,385509.928943881,108551.854741343,"Estimate","Estimate"
2011,"Denmark",84836.7671481724,1271.542644996,85627.1719420513,83896.1350251903,86375.3233076084,83050.9820503415,"Estimate","Estimate"
2011,"Estonia",55454.6833458741,905.603814094648,56098.7080087594,54736.4799144142,56583.6927332518,54200.1872402187,"Estimate","Estimate"
2011,"Finland",149403.433969061,2490.42582391371,151026.189663022,147628.508153124,152505.316814259,145858.277193681,"Estimate","Estimate"
2011,"France",786622.873293652,23163.4269309297,799053.755164469,768683.947597365,813985.119946685,756746.633855209,"Estimate","Estimate"
2011,"Germany",1358960.70518808,26402.0515728149,1381378.7501,1340590.76792215,1394701.59149391,1327243.553372,"Estimate","Estimate"
2011,"Greece",231374.752909032,3943.77287794085,233948.657648915,228801.31259354,236349.91576605,226042.47155256,"Estimate","Estimate"
2011,"Hungary",213554.713889459,3457.50126510562,215653.840442809,210842.401739188,217341.81261068,208415.16971016,"Estimate","Estimate"
2011,"Ireland",321421.757227596,6065.45861423148,325779.256786482,317110.855909552,328969.491237059,313686.261734676,"Estimate","Estimate"
2011,"Italy",755809.186226959,16717.6432815429,766444.795329697,743837.441605185,776660.006826763,733958.915051622,"Estimate","Estimate"
2011,"Latvia",116853.320055348,3268.80616207768,119251.256949456,114652.246804485,120663.581839658,112598.73208961,"Estimate","Estimate"
2011,"Lithuania",211644.265463543,6677.07162080438,215813.030840572,207179.652732447,220294.420506685,203383.099679581,"Estimate","Estimate"
2011,"Luxembourg",39454.7959077081,1234.76253291199,40359.200703831,38893.5799650856,41406.6697303749,38228.4729859006,"Estimate","Estimate"
2011,"Malta",28078.9640014941,962.979267197545,28454.919851133,27648.019569241,29051.1860612222,27303.0452061717,"Estimate","Estimate"
2011,"Netherlands",310579.394312603,13402.0040637584,320014.003637714,302301.496984357,330456.720564793,295182.912801318,"Estimate","Estimate"
2011,"Poland",2298589.79193351,38532.9025504198,2327501.80743212,2272524.82412858,2345207.71150578,2246570.70421033,"Estimate","Estimate"
2011,"Portugal",857448.605801232,13426.1463409824,865820.734928992,845405.300437181,873624.348874878,838384.619635875,"Estimate","Estimate"
2011,"Romania",2259464.09322645,33735.4869950904,2280035.21972574,2225183.22821019,2295569.3823363,2207479.55717168,"Estimate","Estimate"
2011,"Slovakia",210681.46813881,8949.20308885834,216390.792390237,204606.342537561,221472.395281615,199965.189825375,"Estimate","Estimate"
2011,"Slovenia",61511.7490067299,912.031027852021,62138.1409423837,60693.9217056719,62584.9723715853,60118.3669829617,"Estimate","Estimate"
2011,"Spain",378738.394267667,6985.79947153839,384014.51906815,374096.93860771,388019.312818017,368785.26440167,"Estimate","Estimate"
