"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",532161.031564293,27160.3488749805,552008.928281039,506939.441091778,559475.765824047,489568.3186517,"Estimate","Estimate"
2011,"Belgium",627382.663857941,45342.5637249122,657963.204598585,596223.373832956,685927.275583133,568207.631979847,"Estimate","Estimate"
2011,"Bulgaria",11674.6886272417,597.817984862783,12130.544520789,11115.4104404235,12317.662749857,10772.3213970091,"Estimate","Estimate"
2011,"Croatia",70701.3371803481,4041.77578435977,72610.592241672,66202.1989014716,74176.6951590626,64422.0599356208,"Estimate","Estimate"
2011,"Cyprus",112483.218444622,5919.7084183741,116934.891765829,106615.040808151,118808.307757159,103988.236618907,"Estimate","Estimate"
2011,"Czechia",118015.343719872,12839.6012411679,126671.300667624,109065.19546692,134926.255183504,102909.01197669,"Estimate","Estimate"
2011,"Denmark",165810.83079854,8514.29344287622,172793.612644098,157504.81302223,174600.633061137,153109.300791419,"Estimate","Estimate"
2011,"Estonia",10387.5230239291,536.971338069042,10783.0720839194,9856.45406647909,10944.3419194437,9589.37780683676,"Estimate","Estimate"
2011,"Finland",92737.1461597344,4753.33208797426,96588.0492147855,88379.8530397579,97721.626448476,85680.7495730956,"Estimate","Estimate"
2011,"France",1805711.21433422,94138.7003190025,1883025.80298303,1719706.34012587,1904848.63413016,1666703.08416526,"Estimate","Estimate"
2011,"Germany",3434297.58976959,173012.517720878,3529585.50290383,3277260.44196061,3574786.43529512,3132421.57180688,"Estimate","Estimate"
2011,"Greece",383446.222194491,20139.9170786672,399096.884840808,363065.017672706,403719.668027264,352403.958368198,"Estimate","Estimate"
2011,"Hungary",228632.248331906,11988.7734599256,237713.716054831,217180.003996792,241065.06082804,209638.03655439,"Estimate","Estimate"
2011,"Ireland",493842.084548706,50760.0719170614,527455.726949884,454703.615150241,560336.449290383,428704.753846509,"Estimate","Estimate"
2011,"Italy",1675367.01939752,87013.2874348137,1735611.5616576,1587714.00301894,1761396.1548388,1538981.12193317,"Estimate","Estimate"
2011,"Latvia",23589.6015286263,1219.64651019622,24438.4821977107,22345.7752780328,24737.0292466141,21660.3533792218,"Estimate","Estimate"
2011,"Lithuania",14186.8304998428,763.99141411592,14731.7139122946,13528.1731988618,15043.5462292772,13012.2633158068,"Estimate","Estimate"
2011,"Luxembourg",169197.366187639,8492.86840622114,175181.940166224,161066.098562223,177715.399462804,156111.824194643,"Estimate","Estimate"
2011,"Malta",17568.3049618337,1056.67955498214,18070.5465890603,16783.997597412,18458.9519233507,15994.5984514649,"Estimate","Estimate"
2011,"Netherlands",399939.583078266,28130.0230176466,417762.053620739,381428.572582634,434100.986217045,360672.458400461,"Estimate","Estimate"
2011,"Poland",66074.5550716093,5374.35528910759,68366.3439959002,62597.0632974427,72129.088590293,59609.1298692909,"Estimate","Estimate"
2011,"Portugal",222176.051229201,11367.818157766,230501.399770786,210863.447176083,233711.456497605,204937.615942574,"Estimate","Estimate"
2011,"Romania",13900.2890095071,713.265578315624,14449.8667925918,13209.9203635047,14632.2175348507,12864.3889066392,"Estimate","Estimate"
2011,"Slovakia",34538.397699161,2957.01187581679,36592.1157698483,32441.0758131374,38395.0326295335,30981.5500222465,"Estimate","Estimate"
2011,"Slovenia",61077.2169989395,3097.8261157604,63434.6270665319,58151.4753900116,64241.2984692484,55945.5095131033,"Estimate","Estimate"
2011,"Spain",1952400.41067213,100208.000882383,2027951.80123403,1853848.3832599,2061990.42244216,1808145.381821,"Estimate","Estimate"
2011,"Sweden",419863.290672073,21480.0693855693,436417.391884791,399003.123385384,442428.323337962,388312.076489559,"Estimate","Estimate"
2011,"UK",2660344.87682044,136405.137193762,2743404.8336415,2517544.55345339,2787097.26636739,2451598.592228,"Estimate","Estimate"
2012,"Austria",508127.952686568,35833.8654558104,530256.806964344,481227.870621469,548376.157588446,464212.087903279,"Estimate","Estimate"
2012,"Belgium",642610.211535882,42125.913762269,672510.509982351,615790.709464211,700320.87479359,594640.328447579,"Estimate","Estimate"
2012,"Bulgaria",12246.0588872883,815.066229192445,12771.9023181065,11575.2778518776,13345.1204972742,11223.035033278,"Estimate","Estimate"
2012,"Croatia",66282.3843428867,10013.2135521444,74208.6558935456,61131.4099054824,83040.1574700692,56913.687115833,"Estimate","Estimate"
2012,"Cyprus",101310.266682183,12125.3973545288,111374.639438509,94482.2767951125,118300.023408779,88133.2194823538,"Estimate","Estimate"
2012,"Czechia",157890.462122754,14376.6425036428,167417.379887697,147701.661157665,176498.011275295,142080.135354632,"Estimate","Estimate"
2012,"Denmark",162770.040498341,9910.15554199961,168230.259221193,154531.01956389,175837.142504113,149699.971436927,"Estimate","Estimate"
2012,"Estonia",11136.3007999158,1080.39474009651,11979.6584192879,10420.7827893227,12564.5502382009,9740.45767584351,"Estimate","Estimate"
2012,"Finland",93539.4673058498,7579.021464935,98592.9036968482,88519.1844194333,102550.399531897,84284.4605936467,"Estimate","Estimate"
2012,"France",1696175.91340787,182016.570398813,1824101.06916546,1574156.63893917,1955657.99200772,1488179.86250825,"Estimate","Estimate"
2012,"Germany",3273697.10649941,340330.174906602,3511025.25578833,3044423.60422933,3753218.74340762,2879246.90753156,"Estimate","Estimate"
2012,"Greece",356296.118541975,42568.6894225915,388026.144964969,329059.258909129,412122.428106552,307555.247211037,"Estimate","Estimate"
2012,"Hungary",221708.287752915,24622.0432465841,239674.134490166,204644.246329713,255014.195784009,192275.355980874,"Estimate","Estimate"
2012,"Ireland",474406.189354401,72744.4369549956,529973.974546161,432117.722061843,581582.269595731,395084.440834221,"Estimate","Estimate"
2012,"Italy",1793013.60912984,167620.478609745,1914759.05608573,1699940.08149971,1991040.59657681,1578255.44294292,"Estimate","Estimate"
2012,"Latvia",21866.0588917719,2230.32273463194,23341.2227483385,20608.7428829306,24806.6914728252,19178.1124906317,"Estimate","Estimate"
2012,"Lithuania",12982.9727144831,1844.67519743901,14602.7499498291,11946.2333403135,15670.9126480527,10900.09451792,"Estimate","Estimate"
2012,"Luxembourg",164948.041620588,18151.6126844737,175939.86986159,154060.846949656,190906.323894307,143962.482146524,"Estimate","Estimate"
