"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",191010.601210852,4802.87867979642,196588.555420221,189070.730270067,199336.776675596,187028.416099393,"Estimate","Estimate"
2011,"Belgium",286999.827494594,8328.85673101046,293416.255703074,281317.108723023,299007.83474743,277434.534501815,"Estimate","Estimate"
2011,"Bulgaria",447961.001375621,9974.80807540143,460016.388987631,443653.519443684,465795.72423858,440468.185220335,"Estimate","Estimate"
2011,"Croatia",248634.722865775,5651.55595319622,256026.541907938,246076.613004655,258946.331889606,244334.717471196,"Estimate","Estimate"
2011,"Cyprus",88431.3506218199,117345.97801258,91730.3797991666,85609.8332101016,108914.305990064,84571.0033434429,"Estimate","Estimate"
2011,"Czechia",145930.787678612,927480.126800579,307768.179937436,90519.266229153,766771.620871397,71890.2652122802,"Estimate","Estimate"
2011,"Denmark",84967.5698375252,1979.95223392584,87376.8662608854,83992.5638419932,88586.1689743764,83248.4409968614,"Estimate","Estimate"
2011,"Estonia",55760.5224921177,1319.69188042531,57274.8272544648,55058.9306029714,57976.4992771271,54540.7846987836,"Estimate","Estimate"
2011,"Finland",149828.617704681,3558.38860364399,153883.67659185,148228.19656491,156170.341294654,147120.965669638,"Estimate","Estimate"
2011,"France",791318.655680883,25594.4655577703,808582.999369561,772595.630264029,825821.158895824,759718.979704096,"Estimate","Estimate"
2011,"Germany",1365824.27674763,33896.7845065979,1401308.74017992,1347077.59194513,1424114.89133297,1334400.33222261,"Estimate","Estimate"
2011,"Greece",232268.023981344,5977.6222437868,239070.382502732,229197.23816625,242395.722274446,226980.66644773,"Estimate","Estimate"
2011,"Hungary",214087.215103244,5116.34541780064,219956.274058424,211420.322408109,223137.676348944,209530.649199787,"Estimate","Estimate"
2011,"Ireland",323327.224807615,8028.94980984504,330895.535205956,319131.823988782,336825.168111992,316282.507157431,"Estimate","Estimate"
2011,"Italy",759178.228932655,20578.7191441673,778945.041144822,747367.694384645,791825.968006374,737346.487856517,"Estimate","Estimate"
2011,"Latvia",117243.794970311,4144.42708708996,120434.374115556,114339.07918303,123126.503248576,112732.687472019,"Estimate","Estimate"
2011,"Lithuania",213242.431254194,6888.80571135573,219407.35521804,209286.530880632,223635.357859953,206230.847350879,"Estimate","Estimate"
2011,"Luxembourg",39902.2968844415,1352.62219376099,40833.0301856506,38893.005034452,41710.4354087349,38314.3453663668,"Estimate","Estimate"
2011,"Malta",29328.7237276951,227068.38270124,36570.504760405,28120.66417022,75129.0681227284,27472.8442396778,"Estimate","Estimate"
2011,"Netherlands",313868.391758441,13377.2313452159,322361.436467385,304470.612681102,333352.096653733,297582.473181555,"Estimate","Estimate"
2011,"Poland",2311700.49592244,54231.9850086968,2363427.06234425,2279884.81545613,2401111.42442197,2260365.58629128,"Estimate","Estimate"
2011,"Portugal",858150.232263551,20546.1636990239,881015.837312167,847239.514050038,893206.400745693,840236.65694921,"Estimate","Estimate"
2011,"Romania",2260016.02182106,50935.2588528188,2327257.91336889,2238376.72443096,2355801.53123176,2222787.37983509,"Estimate","Estimate"
2011,"Slovakia",213812.826126464,8931.2671830585,219998.91233108,208226.310608329,225830.002437068,203686.865729828,"Estimate","Estimate"
2011,"Slovenia",61570.1298682563,1381.5019427936,63437.9828568353,60980.784048557,64050.5188768796,60483.3432425918,"Estimate","Estimate"
2011,"Spain",380179.644145671,9595.42955044426,389231.641924962,374153.917615733,396483.362276129,370729.901270172,"Estimate","Estimate"
2011,"Sweden",129220.078652136,2971.37881269669,132858.583398679,127823.201354776,134635.089724519,127126.328462944,"Estimate","Estimate"
2011,"UK",799427.883169564,36186.717907905,825345.126873834,777164.334867771,847917.994402425,758829.625158102,"Estimate","Estimate"
2012,"Austria",176768.318432226,22973.1553437419,190702.768462484,161624.806335046,206011.079096579,151972.552571393,"Estimate","Estimate"
2012,"Belgium",280586.135578837,22587.3708172912,295559.819807802,266247.825025848,311624.588150305,254678.841263211,"Estimate","Estimate"
2012,"Bulgaria",476141.635557041,28866.3409611014,496741.313547286,455184.079957548,511747.182064495,438048.635019176,"Estimate","Estimate"
2012,"Croatia",236627.283119855,23822.1713848574,253868.447462326,221622.397535275,271225.009266541,210299.170122896,"Estimate","Estimate"
2012,"Cyprus",80859.456192992,98236.6641824504,90734.5417918618,73134.1121442754,106563.834788134,65804.7571421486,"Estimate","Estimate"
2012,"Czechia",176756.956172527,813845.444206939,331059.434672751,123864.365990164,740921.071057826,105292.538386791,"Estimate","Estimate"
2012,"Denmark",87022.5323593808,6345.41210539524,91596.7104053783,82977.0060624997,95229.8589908722,79743.5296749823,"Estimate","Estimate"
2012,"Estonia",59841.5142297833,4164.36075039126,62509.5474372916,57245.3192802196,65584.4168658284,55215.9631411324,"Estimate","Estimate"
2012,"Finland",148015.980722513,12814.172251119,156225.890685648,138648.273448356,163388.186304787,133142.223077698,"Estimate","Estimate"
2012,"France",768594.900972695,46313.998660746,799735.549052806,742505.458409208,833225.899569672,717819.15082898,"Estimate","Estimate"
2012,"Germany",1308238.62043915,68256.7287228612,1359238.41320677,1269577.66212774,1403625.9158448,1232001.75056304,"Estimate","Estimate"
2012,"Greece",228620.478615301,27828.1583307424,248751.20836497,209774.632284373,269285.659556578,198295.910257803,"Estimate","Estimate"
2012,"Hungary",219083.739830332,17643.3980504662,232062.820483427,208438.959127004,244523.106178483,198602.150407538,"Estimate","Estimate"
2012,"Ireland",272935.753724336,43902.4984910893,303578.666480764,242335.185203241,329244.950045673,219167.255223925,"Estimate","Estimate"
