"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",446031.844872018,14107.1945030017,455052.218028391,437526.935767403,465508.93139498,426675.39703258,"Estimate","Estimate"
2011,"Belgium",556316.491922154,54795.3451962083,595291.880031974,521341.238944248,636414.105442997,502212.12399798,"Estimate","Estimate"
2011,"Bulgaria",9770.14323375149,304.484303236281,9970.84967778639,9604.49771108171,10214.4612242333,9340.88160160143,"Estimate","Estimate"
2011,"Croatia",57918.2435384599,3114.58511472115,59625.654819156,56766.4597367264,62878.2131348673,55105.9910758277,"Estimate","Estimate"
2011,"Cyprus",93475.8241400064,2769.59706773996,95087.1273103979,92066.2603812139,97794.0096462548,89783.3580378912,"Estimate","Estimate"
2011,"Czechia",103180.715149775,9506.71693704798,110267.598269567,97735.4683945826,117435.661062539,92360.8193869437,"Estimate","Estimate"
2011,"Denmark",138379.179332398,4280.79253656664,140766.815519438,136394.363686981,145351.325121131,132588.889730495,"Estimate","Estimate"
2011,"Estonia",8664.39948559331,265.395745489286,8809.94929936942,8538.90713710253,9052.58228957077,8275.82721660639,"Estimate","Estimate"
2011,"Finland",77548.7179458937,2392.90064951556,78934.5004169294,76220.0967241706,81215.4137971413,74368.117446778,"Estimate","Estimate"
2011,"France",1512466.51104875,48221.5655548361,1544882.39892736,1488907.51388535,1583315.66901672,1447378.31007532,"Estimate","Estimate"
2011,"Germany",2877643.46747024,190329.024795437,2974121.77127083,2808238.4837579,3130248.89784263,2763499.21553333,"Estimate","Estimate"
2011,"Greece",319403.331988155,9687.21498835538,325358.476315133,313642.261910837,333803.094273732,305868.912314684,"Estimate","Estimate"
2011,"Hungary",191450.315356034,5802.23897566294,195161.832310529,188143.747778024,200503.831936804,184135.730078849,"Estimate","Estimate"
2011,"Ireland",418577.533871048,37788.2919596484,446628.759976574,394243.663197822,470117.182751567,378751.141252684,"Estimate","Estimate"
2011,"Italy",1396427.58613783,44034.6875587101,1424388.7845648,1370320.62197486,1462990.0692271,1335284.89222642,"Estimate","Estimate"
2011,"Latvia",19641.1453775153,616.859734969635,20061.2121691302,19301.7942270165,20587.5643745061,18846.2996272586,"Estimate","Estimate"
2011,"Lithuania",11359.9459868486,374.682236657398,11641.3501272297,11164.489944887,11897.8540245444,10890.4170723658,"Estimate","Estimate"
