"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",114725.78588709,788723.108532701,282512.663422959,67234.9729980312,637589.573035727,54758.6965327895,"Estimate","Estimate"
2011,"Belgium",232894.60845372,1150685.15198834,362426.444442864,182998.584877182,761795.440457089,157499.998770179,"Estimate","Estimate"
2011,"Bulgaria",353123.24290498,475834.362401675,494797.839505473,309082.391421062,926285.950680276,280632.150637907,"Estimate","Estimate"
2011,"Croatia",170089.044016065,1028213.50748128,272860.128096332,135760.120101736,596226.397191802,115881.375219826,"Estimate","Estimate"
2011,"Cyprus",72469.4980877087,994602.204561697,155450.399200089,32716.6006869668,383196.418672793,18617.7970300136,"Estimate","Estimate"
2011,"Czechia",128693.116011913,1019949.77012356,334766.509574654,84567.173711828,835995.658234002,66337.6178602058,"Estimate","Estimate"
2011,"Denmark",116661.428384017,1724823.39384607,232951.131119983,81673.9667478768,510143.242754897,65129.7499824198,"Estimate","Estimate"
2011,"Estonia",141429.995317202,820061.426122593,253668.314935921,78875.5752461501,581306.664819035,55385.6567415522,"Estimate","Estimate"
2011,"Finland",217290.600216526,929109.049545601,349206.311920062,170521.677106296,610866.738817391,155052.020794421,"Estimate","Estimate"
2011,"France",611778.333332033,3648702.75987386,709459.756609509,558416.063358107,960653.050137189,524545.46936044,"Estimate","Estimate"
2011,"Germany",922582.38439743,1230965.48221324,1029340.87551778,855163.071557137,1294484.24865851,819226.799593756,"Estimate","Estimate"
2011,"Greece",108402.191896321,2000048.08348862,240468.325009376,76462.6451814183,612381.363341282,64331.2631812042,"Estimate","Estimate"
2011,"Hungary",182301.454074584,2306105.11581115,300355.152052856,135878.170149197,610691.374662509,112415.779805057,"Estimate","Estimate"
2011,"Ireland",87289.7498318513,561200.970493282,184431.87004649,52025.4483104488,477198.896109696,40469.8939269213,"Estimate","Estimate"
2011,"Italy",314488.172566894,840544.000909251,427187.810327719,268237.816667106,783795.293314894,252726.192689156,"Estimate","Estimate"
2011,"Latvia",119371.987382778,432999.109445214,245380.915340787,79687.0098545427,479726.792590192,61894.8116705424,"Estimate","Estimate"
2011,"Lithuania",184548.578085696,1153336.57239059,335701.289409568,129631.905892437,742420.942181323,110040.508147266,"Estimate","Estimate"
2011,"Luxembourg",94332.8581018584,862482.13280444,242820.809730399,45915.7261068871,538190.506765599,32384.8138640717,"Estimate","Estimate"
2011,"Malta",71875.2392772592,1021270.48338351,198599.375309243,29980.902319295,729990.638397496,16002.141600738,"Estimate","Estimate"
2011,"Netherlands",265167.567172082,1156176.09211122,407899.028357343,211999.424768177,869865.519425325,190354.474103951,"Estimate","Estimate"
