"year","name","flow","sd","upp50","lwr50","upp80","lwr80","source_name","source"
2011,"Austria",434427.205567433,17670.3999041321,458700.833042295,426412.892235716,467508.521553044,422060.990156714,"Estimate","Estimate"
2011,"Belgium",561531.599578608,53495.5177535072,590247.729765367,524922.709232632,633938.814500968,498847.945693172,"Estimate","Estimate"
2011,"Bulgaria",9756.63249419206,482.356864358748,10188.905457668,9475.8300478549,10477.6329311451,9248.50083039813,"Estimate","Estimate"
2011,"Croatia",57244.3370602355,2895.69392113596,60039.1610764756,55497.2546277903,61982.6405999305,54808.6681270046,"Estimate","Estimate"
2011,"Cyprus",91011.9882953247,3812.31177747898,96468.8764295041,89488.2733025161,98377.233615618,88723.4841136997,"Estimate","Estimate"
2011,"Czechia",111379.483882258,11598.3714944263,118635.164918319,102948.705847472,126848.136578713,97453.3547393893,"Estimate","Estimate"
2011,"Denmark",134873.183191011,5351.69605586972,142966.060052095,132845.193247101,145431.886552497,131847.792332444,"Estimate","Estimate"
2011,"Estonia",8429.05374565484,332.04769807253,8933.88988471692,8297.94934124449,9058.84169909441,8215.82250407222,"Estimate","Estimate"
2011,"Finland",75471.6264734368,3044.84656422337,80213.2196697838,74457.4210379797,81429.1257620859,73635.6116578778,"Estimate","Estimate"
2011,"France",1475082.10560159,60146.1877496414,1561808.92327587,1449406.4260446,1591900.74164712,1436674.90839813,"Estimate","Estimate"
2011,"Germany",2835367.49935217,132838.849772077,2952499.17543801,2757797.27158215,3025450.22072749,2717685.63192067,"Estimate","Estimate"
2011,"Greece",310782.94995147,13041.0648252921,329828.324193176,306683.555599799,335775.779778303,303040.639617501,"Estimate","Estimate"
2011,"Hungary",186010.699540317,7635.92204740557,196605.030408255,182985.13438952,200745.77642817,181419.288303649,"Estimate","Estimate"
2011,"Ireland",412682.319215706,41286.3728610098,441038.774322343,382173.408417465,464158.233338406,364295.527774211,"Estimate","Estimate"
2011,"Italy",1357762.26586761,54682.6774134079,1438319.887893,1338387.14895586,1460910.78974482,1325603.34119627,"Estimate","Estimate"
2011,"Latvia",19098.4556483102,780.77706711488,20273.974286021,18829.6910170185,20610.0750058335,18639.6691387403,"Estimate","Estimate"
2011,"Lithuania",11114.9785049479,461.527221746835,11657.3277437505,10907.7307858487,11918.1703984348,10701.3895228598,"Estimate","Estimate"
2011,"Luxembourg",137001.24866162,5549.53354909529,145229.650672698,134672.406875787,147746.076860608,133545.703568658,"Estimate","Estimate"
2011,"Malta",14010.8077650058,683.569301005249,14676.8972093049,13783.8013514596,15151.8681645161,13614.8530077706,"Estimate","Estimate"
2011,"Netherlands",353428.082358652,32234.3727694789,376900.418090645,336626.202952229,399985.865716889,321626.473979493,"Estimate","Estimate"
2011,"Poland",52889.7965698794,2490.48238719708,55137.2998614764,51211.7954459556,56525.5632898191,50485.4345282674,"Estimate","Estimate"
2011,"Portugal",180112.437767583,7418.08214801936,190771.971835169,177258.936837497,194195.901379727,175477.432492701,"Estimate","Estimate"
2011,"Romania",11278.8541490368,452.209513687097,11958.890132542,11106.2717450722,12155.375474374,11013.8294264747,"Estimate","Estimate"
2011,"Slovakia",29514.2570550667,2373.80205396747,31264.3415422358,28162.3348928402,33004.911690423,27030.6930158572,"Estimate","Estimate"
