"year","orig","dest","total","sd","upp50","lwr50","upp80","lwr80"
2011,"Austria","Belgium",2074.64478621921,325.619933044304,2319.95393443396,1899.28750858681,2528.23417992341,1695.84377139971
2011,"Austria","Bulgaria",131.457752287538,3.88145280161569,135.492340000958,129.238590753465,137.666696040362,127.587808653181
2011,"Austria","Croatia",3956.54618261466,120.918087184275,4091.73104516236,3896.6246580709,4173.75327809049,3855.02189603938
2011,"Austria","Cyprus",133.309422260026,4.04235336679676,137.235955183998,130.991421964941,140.225161777007,129.291716670393
2011,"Austria","Czechia",1534.10908349546,236.917750405731,1706.02475814102,1374.26003872371,1852.81976218938,1256.83582353401
2011,"Austria","Denmark",1185.86659640032,36.0278151485052,1221.16967670979,1166.86642295943,1243.33155085015,1151.88372337794
2011,"Austria","Estonia",37.9132742075461,1.13514387033058,39.0832040823103,37.217435458364,39.8216374340991,36.8359813693497
2011,"Austria","Finland",413.33930235061,12.4013993608085,426.98331569627,407.099921002808,434.892128410662,401.531297686233
2011,"Austria","France",7942.66891529638,241.913934325761,8209.28906040989,7808.7595845679,8353.77103563711,7725.3635949132
2011,"Austria","Germany",124565.596184207,3624.44083563136,128443.280832547,122885.6377433,130663.29542975,121172.523997045
2011,"Austria","Greece",1707.3005717009,50.2952103191604,1753.01345835073,1669.62614760263,1785.91436577442,1653.23507440628
2011,"Austria","Hungary",3193.82399469442,95.4751034592686,3313.60090461625,3150.46716168669,3371.13503399914,3114.10053690625
2011,"Austria","Ireland",572.150756103944,100.043748136167,645.09794908704,509.323652487961,689.940615262997,441.759316886614
2011,"Austria","Italy",9444.29283845551,286.4716850676,9736.2383857856,9276.21778687817,9920.33395560651,9181.45717698505
2011,"Austria","Latvia",73.5288598881978,2.26951963214531,75.7983934258112,72.2065026742602,77.5311207170518,71.544223235407
2011,"Austria","Lithuania",12.4324570171182,7.19130617228265,17.6758870037979,8.47293147951501,23.2505491940794,6.67145018046663
2011,"Austria","Luxembourg",621.767927174791,18.4276216331589,641.435867739673,611.421408533774,652.21319027324,603.408439813865
2011,"Austria","Malta",80.8720612080094,2.52378956876265,83.852178823025,79.5697615555497,85.1883795513557,78.5004730738294
2011,"Austria","Netherlands",4430.91286252867,807.745058408446,4962.26557354206,3958.52780313184,5580.71878431219,3480.17843120654
2011,"Austria","Poland",1052.79557242298,31.1732126248006,1083.56172766569,1033.40208949121,1103.56020363556,1020.28121235171
2011,"Austria","Portugal",360.064809550387,10.9179403685007,372.103177581035,354.139257491617,380.045407136058,350.308116781417
2011,"Austria","Romania",329.787739525707,10.0748431786336,341.390745871264,324.792551913606,347.486362514922,321.393780158011
2011,"Austria","Slovakia",475.695263492755,13.9015103084207,491.519159906479,467.999460687117,499.149949581253,462.781699388372
2011,"Austria","Slovenia",1864.42655930989,52.9052291606368,1920.32948117074,1835.51084419951,1954.89767135136,1816.912321999
2011,"Austria","Spain",4677.01388389682,143.624046756,4828.34510214468,4594.22490866263,4931.30056588066,4548.96782971395
2011,"Austria","Sweden",2849.58589839038,86.0931656838283,2937.03074200059,2799.56557033577,2989.63434946013,2765.4788537965
2011,"Austria","United Kingdom",11167.2212518223,337.409836455455,11561.4871698574,10994.9288730759,11722.5630185864,10849.0210144539
2011,"Belgium","Austria",1582.36306617839,46.4982340728352,1632.5206133686,1557.91862421706,1664.90461824924,1542.17849187109
2011,"Belgium","Bulgaria",203.704146520288,6.10348177974854,210.5828243325,200.385287311356,213.729107934334,197.539705305481
2011,"Belgium","Croatia",176.849247139488,5.35066166749986,183.198445757188,174.329967874032,186.583149147064,172.667618410322
2011,"Belgium","Cyprus",130.99963642977,3.79681779455969,134.930612664857,128.753265717708,137.414779742608,127.737383825957
2011,"Belgium","Czechia",314.705925446404,51.6751804441653,352.416901843151,284.461774404787,394.696392911128,260.812867914473
2011,"Belgium","Denmark",1312.96428970344,40.0290980151748,1358.91850137173,1288.97823459653,1379.94088978403,1276.70826918613
2011,"Belgium","Estonia",31.7799768276732,0.944922565991094,32.7158583193077,31.1970929798471,33.3356538242948,30.8374428609583
2011,"Belgium","Finland",274.267555837845,8.67694193907984,283.73514191208,270.134531653727,289.277148076575,266.86753099469
2011,"Belgium","France",102916.049975159,3049.74597171824,106274.722908488,101346.759741139,107967.31122788,100292.451431304
2011,"Belgium","Germany",18933.717784383,571.781161220907,19601.1736385192,18607.9937991036,19856.0415856586,18332.4923089002
2011,"Belgium","Greece",4794.40254116786,146.079991958989,4947.06029659954,4698.02525116763,5024.42677827341,4635.34711496357
2011,"Belgium","Hungary",788.461785188346,22.2865448379466,808.506885836,774.398758234342,823.404469843649,762.871595745016
2011,"Belgium","Ireland",1044.40067868686,198.043294377928,1191.67525943504,907.558859604451,1341.08776574864,835.168858169157
